SA2_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,41,0,4,5,45,18,0,61,0,0,0,0,0,0,0,0,0,0,0,0,109,33,5,0,144,6,4,14,155,22,0,176,19,3,0,0,22,0,0,0,22,8,0,28,17,11,0,0,28,0,0,0,28,0,0,33,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,38,20,0,0,57,0,0,0,57,9,0,67,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,43,19,0,0,62,0,0,0,62,9,0,72,10,5,4,0,20,0,0,0,20,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,55,19,4,0,81,0,0,0,81,16,0,100,20,0,0,0,17,0,0,0,17,3,0,24,38,6,0,0,46,0,0,0,46,0,0,46
111031232,24,0,0,0,24,12,0,34,0,0,0,0,0,0,0,0,0,0,0,0,181,15,11,4,209,4,0,4,214,20,0,230,43,4,0,0,47,0,0,0,50,5,0,56,36,3,0,0,40,0,0,0,40,0,0,45,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,93,0,0,0,97,5,0,102,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,5,0,0,0,5,0,0,5,87,10,0,0,99,0,0,0,100,5,0,110,10,0,0,0,11,0,0,0,11,4,0,14,0,0,0,0,3,0,0,0,3,0,0,3,93,13,6,0,110,0,0,0,115,9,0,125,53,9,0,0,59,0,0,0,61,7,0,65,46,7,0,0,56,0,0,0,56,6,0,57
111031233,59,7,4,4,65,21,0,86,0,0,0,0,0,0,0,0,0,0,0,0,296,62,10,3,367,3,4,8,374,31,0,409,71,7,0,0,78,0,0,0,78,3,0,88,88,15,0,0,110,0,0,0,109,4,0,118,5,4,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,168,28,7,0,204,0,0,0,197,9,0,208,0,0,0,0,0,3,0,3,3,0,0,3,0,5,0,0,5,0,0,0,5,0,0,5,0,5,0,0,5,3,0,3,9,0,0,9,168,32,7,0,204,5,0,5,206,9,0,216,25,12,3,0,43,0,0,0,41,17,0,52,0,0,0,0,0,0,0,0,0,0,0,0,199,40,5,0,241,5,0,7,247,22,0,266,105,15,3,0,125,0,0,0,125,4,0,130,118,23,5,0,143,0,0,0,143,3,0,148
111031234,30,4,0,4,33,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,169,39,0,5,215,10,3,11,229,11,0,241,28,6,0,0,33,0,0,0,33,3,0,37,45,3,0,0,51,0,0,4,50,3,0,56,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,74,11,0,0,89,0,0,3,89,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,16,0,0,87,0,0,3,97,3,0,99,17,4,0,0,19,0,0,0,19,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,93,21,0,0,110,0,0,3,114,9,0,121,44,14,0,0,52,0,0,0,54,8,0,65,53,17,0,0,68,0,0,3,73,3,0,76
111031235,12,0,4,4,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,117,20,3,0,141,4,0,9,149,6,0,158,31,11,0,0,43,0,0,0,40,0,0,48,26,6,0,0,35,0,0,0,35,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,18,0,0,77,0,0,0,79,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,18,0,0,77,0,0,0,79,0,0,81,7,0,0,0,7,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,65,18,0,0,83,3,0,3,86,10,0,90,22,7,6,0,28,0,0,0,34,5,0,39,27,5,0,0,35,0,0,0,30,0,0,37
112011236,28,0,0,0,26,18,0,45,0,0,0,0,4,0,0,0,4,0,0,4,204,46,15,0,266,0,0,0,268,30,0,299,64,4,0,0,76,0,0,0,76,0,0,76,59,15,5,0,81,0,0,0,81,4,0,85,3,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,6,0,0,0,6,0,0,6,131,23,7,4,162,0,0,0,162,8,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,23,7,4,162,0,0,0,162,8,0,168,12,3,0,0,16,0,0,0,16,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,142,23,7,4,181,0,0,0,181,16,0,191,78,11,0,0,92,0,0,0,95,7,0,96,54,25,8,0,84,0,0,0,84,8,0,97
112011237,64,0,0,0,64,17,0,79,0,0,0,0,3,0,0,0,3,0,3,3,375,111,9,12,504,0,0,3,510,42,3,551,119,19,0,0,133,0,0,0,133,8,0,143,84,32,0,6,120,5,0,5,121,4,0,120,3,0,0,0,4,0,0,0,4,0,0,12,0,0,0,0,3,0,0,0,3,0,0,3,205,49,5,4,265,5,0,5,266,15,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,211,49,5,5,271,5,0,5,269,14,0,288,15,3,4,0,23,0,0,0,23,14,0,35,0,0,0,0,0,0,0,0,0,0,3,4,225,56,3,8,291,5,0,5,298,28,5,323,142,25,0,0,169,0,0,0,176,10,0,183,115,24,0,0,143,0,0,0,143,0,0,150
112011238,25,0,0,0,25,0,0,28,3,0,0,0,3,0,0,0,3,0,0,3,110,39,7,5,167,0,0,0,167,6,0,173,29,11,0,0,34,0,0,0,37,0,0,38,49,24,0,0,78,0,0,0,75,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,74,35,0,4,118,0,0,0,121,0,0,120,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,7,0,0,7,5,0,0,0,3,0,0,0,3,0,0,3,81,34,0,4,120,4,0,0,121,0,0,128,13,4,6,0,16,0,0,0,16,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,91,41,4,4,133,4,0,0,142,3,0,144,32,14,0,0,42,0,0,0,42,0,0,42,50,12,0,0,58,3,0,3,62,0,0,61
112011239,24,0,0,0,27,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,117,53,8,0,178,0,0,0,178,16,0,196,19,13,0,0,32,3,0,3,35,3,0,40,39,16,0,0,60,0,0,0,60,8,0,69,3,0,0,0,6,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,61,31,0,0,93,3,0,3,97,10,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,31,0,0,93,3,0,3,97,17,0,113,6,3,0,0,10,4,0,4,18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,71,39,0,0,108,0,0,0,114,18,0,134,31,10,3,0,42,0,0,0,44,4,0,50,37,18,0,0,54,0,0,0,55,7,0,59
112011240,18,0,0,3,18,3,0,24,0,0,0,0,0,0,0,0,0,0,0,3,120,48,5,0,176,3,4,4,180,20,0,197,25,0,3,0,34,0,0,0,34,6,0,33,31,18,0,0,49,0,0,0,54,12,0,61,0,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,62,19,6,0,84,0,0,0,84,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,5,0,0,5,62,24,6,0,90,0,0,0,94,7,0,103,4,0,0,0,11,0,0,0,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,71,26,8,0,102,0,0,3,103,16,0,118,41,8,0,0,43,0,0,0,43,0,0,43,25,12,0,0,44,0,0,0,44,3,0,50
112011241,20,3,0,3,15,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,86,22,5,0,117,3,0,3,116,15,0,135,16,0,0,0,25,0,0,0,25,0,0,26,23,8,0,0,27,0,0,0,27,5,0,32,0,4,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,41,15,5,5,60,0,0,0,60,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,5,5,60,0,0,0,60,8,0,65,4,5,0,0,9,0,0,0,10,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,47,16,5,5,71,0,0,0,70,10,0,85,33,8,0,0,43,0,0,0,49,5,0,50,26,0,0,0,30,0,0,0,30,6,0,30
112011242,28,0,0,0,28,6,0,29,0,0,0,0,0,0,0,0,0,0,0,3,209,48,4,0,260,0,0,0,262,22,5,291,49,9,0,0,65,0,0,0,67,6,0,72,79,13,0,0,94,0,0,0,94,4,0,97,5,0,3,0,9,0,0,0,9,0,0,9,0,0,0,4,4,0,0,0,4,0,0,4,130,21,10,9,164,0,0,0,169,9,0,180,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,129,27,10,9,167,0,0,0,170,9,0,186,10,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,141,31,10,9,179,0,0,0,181,14,0,199,61,9,4,0,74,0,0,0,77,7,0,83,83,14,4,0,101,0,0,0,101,3,0,105
112011243,31,3,0,0,26,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,115,39,10,7,166,8,5,9,171,11,0,188,23,6,0,0,30,0,0,0,30,3,0,35,40,9,0,0,55,0,0,0,53,4,0,60,8,0,0,0,8,0,0,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,19,0,0,84,0,0,0,85,7,0,95,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,65,19,0,0,84,0,0,4,90,8,0,103,9,5,0,0,14,0,0,0,14,3,0,16,0,0,0,0,0,0,0,0,0,0,0,5,75,24,0,4,103,0,0,4,103,17,0,118,26,9,0,0,40,0,0,0,40,9,0,43,46,16,4,0,66,0,0,0,66,11,0,76
112021244,60,0,0,0,60,18,0,78,0,0,0,0,0,0,0,0,0,0,0,0,207,45,11,0,260,4,0,4,265,31,0,304,55,10,0,0,66,0,0,0,62,4,0,70,50,10,0,5,60,0,0,0,66,9,0,70,9,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,108,19,3,3,128,7,0,7,135,10,3,151,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,108,19,3,3,130,7,0,7,141,10,3,149,22,11,0,0,27,0,0,0,27,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,129,22,3,3,162,7,0,7,163,13,0,185,67,6,0,0,73,0,0,0,73,5,0,80,46,10,4,0,63,0,0,0,64,8,0,72
112021245,29,0,0,0,29,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,143,24,4,5,171,0,0,0,171,21,0,193,38,10,0,0,49,0,0,0,49,7,0,54,39,10,0,0,53,0,0,0,53,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,20,0,0,100,0,0,0,103,14,0,114,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,83,20,0,0,101,0,0,0,101,12,0,120,13,0,0,0,18,0,0,0,13,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,93,20,0,0,116,0,0,3,122,23,0,143,43,12,0,0,54,0,0,0,54,11,0,64,37,4,0,0,43,0,0,0,38,10,0,49
112021246,35,0,0,0,35,13,0,46,0,0,0,0,0,0,0,0,0,0,0,0,236,38,7,4,286,5,0,5,287,30,0,323,65,6,0,0,75,0,0,0,75,4,0,81,68,9,0,0,77,0,0,0,77,4,0,79,4,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,136,15,0,0,152,0,0,0,154,6,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,15,0,0,152,0,0,5,157,6,0,168,25,0,0,0,22,0,0,0,22,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,156,15,0,0,177,0,0,5,184,16,0,197,87,8,3,0,98,0,0,0,95,3,0,105,78,8,6,0,87,0,0,0,91,4,0,94
112021247,17,0,0,0,19,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,113,26,0,0,140,3,0,3,148,26,0,173,38,11,0,0,49,0,0,0,49,0,0,49,32,12,0,0,41,4,0,4,40,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,15,0,3,91,4,0,4,89,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,69,20,0,3,91,4,0,4,88,3,0,98,5,0,0,0,8,0,0,0,8,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,73,19,0,5,95,0,0,0,98,7,0,109,44,3,0,3,47,0,0,0,47,3,0,56,21,8,0,0,26,0,0,0,34,4,0,33
112021248,44,0,0,0,42,13,0,58,0,0,0,0,0,0,0,0,0,0,3,0,201,59,3,5,279,7,3,10,287,25,0,312,58,14,0,0,80,0,0,0,80,8,0,79,54,19,0,0,75,0,0,0,72,0,0,75,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,116,33,3,4,156,0,0,0,153,8,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,33,3,5,154,0,0,0,159,8,0,170,15,5,0,0,22,0,0,0,22,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,129,41,3,8,180,0,0,0,181,10,0,196,67,22,0,0,92,0,0,0,92,3,0,93,52,13,4,0,72,0,0,0,78,5,0,81
112021249,49,0,0,0,48,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,308,80,12,8,405,3,10,9,420,37,5,458,99,17,5,0,124,0,0,0,123,6,0,135,92,25,0,0,121,0,0,3,126,8,0,133,7,0,0,0,7,0,0,0,7,0,0,8,0,0,0,0,9,0,0,0,9,0,0,5,202,46,8,6,261,0,0,0,263,18,0,280,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,4,0,0,0,4,0,0,4,202,45,8,6,263,0,0,0,263,18,0,281,17,4,4,0,26,0,0,0,26,10,0,38,0,0,0,0,0,0,0,0,0,0,0,0,222,54,10,6,290,0,0,0,295,28,3,321,108,14,9,0,130,0,0,0,130,3,0,136,118,41,3,5,160,0,0,3,162,5,0,174
112031250,40,0,0,0,44,10,0,51,3,0,0,0,6,0,0,0,6,0,0,6,349,58,12,0,419,3,0,8,430,26,4,455,69,15,0,0,82,0,0,0,82,5,0,87,92,22,3,0,123,5,0,5,122,10,0,132,8,8,0,0,14,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,173,48,3,0,221,5,0,5,225,9,0,235,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,0,3,3,0,6,179,48,3,0,224,4,0,4,227,16,0,244,16,4,0,0,17,3,0,3,16,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,191,50,3,0,244,3,0,3,252,23,0,271,118,19,6,0,142,0,0,0,142,9,0,147,100,24,0,0,127,0,0,0,127,6,0,133
112031251,36,0,0,0,37,7,0,48,0,0,0,0,0,0,0,0,0,0,0,0,176,47,9,3,225,3,0,0,232,20,5,256,42,5,0,0,49,3,0,3,51,4,0,57,52,11,0,0,68,0,0,0,68,8,0,74,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,98,22,0,0,121,3,0,3,120,11,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,22,0,0,119,3,0,3,124,12,0,140,18,7,0,0,28,0,0,0,28,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,119,23,0,0,149,3,0,3,149,18,0,169,41,13,0,0,48,0,0,0,52,7,0,60,55,12,5,0,65,0,0,0,67,3,0,73
112031252,41,5,0,0,44,15,0,64,0,0,0,0,0,0,0,0,0,0,0,0,170,41,3,11,225,6,0,4,233,35,0,270,39,7,0,0,50,0,0,0,50,5,0,56,51,13,0,0,63,0,0,0,61,4,6,73,4,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,5,0,0,0,5,0,0,4,99,21,0,0,121,0,0,0,122,15,6,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99,21,0,0,121,0,0,0,124,11,6,137,19,3,0,3,23,0,0,0,24,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,114,29,0,3,147,0,0,0,146,19,6,170,62,20,0,0,79,0,0,0,79,9,0,90,54,19,0,0,75,0,0,0,75,4,0,74
112031253,46,0,0,0,51,13,0,62,0,0,0,0,0,0,0,0,0,0,0,4,310,67,7,0,382,3,3,10,395,38,3,431,86,9,3,0,97,0,0,0,104,8,0,110,93,24,4,0,113,3,0,0,116,3,0,118,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,183,35,6,0,223,3,0,9,228,13,0,239,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,182,35,6,0,223,4,0,4,230,13,0,243,15,4,6,0,16,0,0,0,16,9,0,25,0,0,0,0,0,0,0,0,0,0,0,3,202,36,4,0,243,4,0,10,249,21,5,271,93,10,3,0,106,6,0,6,108,15,0,119,74,21,3,0,93,0,0,3,91,13,0,105
112031254,39,0,0,0,43,13,0,55,0,0,0,0,0,0,0,0,0,0,0,5,226,50,9,0,287,6,5,6,295,30,9,333,53,9,5,0,61,0,0,0,58,3,0,71,52,4,0,0,65,0,0,0,65,3,0,68,3,3,5,0,10,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,4,5,112,17,6,0,138,3,0,0,142,7,3,147,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,3,0,0,3,4,4,0,0,4,0,0,0,4,0,0,3,116,16,6,0,139,3,0,0,144,7,3,156,13,11,0,0,19,0,0,0,19,11,0,28,0,0,0,0,0,0,0,0,0,0,0,0,126,23,6,0,160,3,0,0,165,20,4,189,67,7,6,4,88,6,0,8,94,5,0,99,65,21,5,0,90,0,0,0,90,6,0,101
