SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
212011289,95,0,0,0,95,14,0,108,959,101,15,3,1079,3,4,9,1089,50,0,1140,1517,197,37,9,1761,14,0,12,1776,73,4,1854,185,18,29,4,230,0,0,0,234,5,0,239,17,9,0,25,48,0,0,0,48,3,3,53,2668,321,86,43,3117,20,0,22,3143,129,9,3277,8,7,3,0,11,3,0,3,16,0,0,16,28,3,0,0,32,0,0,0,34,0,0,39,35,13,3,0,45,3,0,3,52,0,0,54,2704,328,89,43,3161,24,0,25,3192,128,9,3332,503,34,12,7,562,9,4,11,573,54,0,625,4,0,0,4,6,0,0,0,6,3,7,19,3217,363,100,57,3738,33,9,40,3774,181,11,3972
212011546,127,0,0,3,128,15,0,144,1330,136,25,7,1493,17,3,28,1518,54,0,1575,1865,222,49,13,2146,22,0,18,2169,53,3,2220,278,31,27,0,335,0,5,5,336,0,0,336,25,3,0,10,45,0,0,0,47,3,3,48,3503,391,96,24,4017,43,9,54,4069,109,5,4188,43,7,0,0,52,9,0,9,58,4,0,68,64,13,5,0,84,4,0,4,81,0,0,81,111,19,5,0,134,9,0,9,143,4,0,147,3610,409,102,28,4149,51,9,65,4217,120,4,4338,911,142,25,29,1107,18,0,18,1126,116,3,1245,6,8,0,6,18,0,0,0,18,6,25,47,4531,559,129,60,5277,68,9,82,5353,232,39,5633
212011547,33,0,0,0,33,5,0,42,468,32,3,0,501,7,0,7,504,18,0,525,773,75,18,15,880,0,0,0,877,22,0,905,93,7,13,5,117,0,0,0,117,3,0,117,11,0,0,15,26,0,0,0,26,0,0,26,1341,113,32,35,1523,4,0,4,1528,44,0,1574,0,0,0,0,0,0,0,0,0,4,0,4,13,4,0,0,14,0,0,0,17,0,0,17,13,4,0,0,14,0,0,0,17,4,0,19,1359,115,32,35,1540,13,0,13,1550,49,0,1596,332,42,7,10,395,0,0,0,395,21,0,414,11,0,0,0,13,0,0,0,13,0,7,19,1700,156,46,45,1944,13,0,13,1957,67,13,2030
212011548,31,0,0,0,31,0,0,26,419,28,7,0,453,0,0,0,454,24,0,479,755,90,6,10,861,0,0,0,863,17,3,880,99,12,6,0,124,0,0,0,124,4,0,125,7,0,0,13,21,0,0,0,21,0,3,25,1278,130,26,20,1460,0,4,4,1457,45,5,1513,4,0,0,0,4,0,0,0,4,0,0,4,22,0,0,0,23,0,0,0,23,0,0,26,29,0,0,0,28,0,0,0,28,0,0,29,1309,130,26,23,1484,0,4,4,1489,47,5,1540,329,48,4,18,398,5,0,5,399,37,0,432,0,0,0,3,3,0,0,0,3,6,18,27,1636,178,31,46,1892,5,4,4,1897,87,20,2001
212011549,46,0,0,0,46,3,0,47,566,63,9,9,647,10,0,10,660,33,5,699,888,114,25,9,1034,13,3,17,1049,43,5,1100,164,21,13,0,201,0,0,0,201,0,3,204,8,3,0,0,20,0,0,0,20,0,0,20,1626,211,47,17,1900,25,3,30,1928,82,13,2019,23,12,0,0,36,4,0,4,43,0,0,46,30,13,3,0,53,0,0,0,53,4,0,49,54,26,3,0,86,4,0,4,95,3,0,98,1677,232,53,19,1985,31,3,38,2023,84,13,2122,633,111,32,13,789,40,16,56,845,89,0,936,6,5,0,6,13,0,0,0,13,0,13,30,2317,349,87,42,2784,76,17,90,2878,174,32,3080
212011550,22,0,0,0,22,0,0,30,396,42,9,5,452,8,0,8,454,24,3,482,532,68,12,4,616,3,0,3,617,21,0,639,60,10,7,0,80,0,0,0,80,5,0,84,8,0,0,0,7,0,0,0,7,5,0,11,998,118,24,5,1148,8,0,8,1155,48,3,1210,18,3,0,0,20,0,0,0,20,0,0,27,22,7,4,0,31,5,0,5,37,0,0,37,40,15,4,0,59,5,0,5,58,0,0,60,1036,131,26,8,1204,13,0,13,1214,51,3,1270,356,29,23,17,422,16,6,20,439,40,0,480,0,0,0,4,4,0,0,0,4,0,11,9,1392,160,45,29,1628,28,6,32,1660,95,10,1766
212011551,13,0,0,0,13,0,0,17,133,17,0,0,148,6,0,5,159,13,0,174,234,38,0,0,274,6,0,0,283,3,0,290,28,6,4,0,45,0,0,0,45,0,0,45,0,0,0,10,8,0,0,0,8,0,0,8,398,68,11,12,482,10,4,10,490,20,0,512,3,7,0,0,7,0,0,0,7,0,0,10,12,0,0,0,15,3,3,7,24,4,0,30,15,0,0,0,18,7,3,8,31,6,0,37,418,72,11,12,499,17,5,23,525,24,0,552,242,40,9,6,294,8,0,8,308,43,0,353,0,0,0,0,0,0,0,0,0,0,5,5,657,113,14,14,797,26,5,31,831,70,3,906
212011552,93,6,0,6,99,9,0,110,1331,136,29,7,1508,23,10,36,1535,87,3,1620,1809,315,36,4,2159,20,6,30,2185,76,3,2269,237,33,34,9,312,0,0,0,313,6,0,318,35,6,0,29,62,0,0,0,66,3,3,76,3411,486,94,44,4041,46,15,62,4102,170,16,4285,60,11,0,0,74,8,4,13,85,0,0,85,99,16,3,0,121,0,0,0,121,3,0,122,161,27,3,0,192,8,4,13,201,3,0,208,3572,513,97,49,4234,57,21,72,4308,170,16,4493,1157,188,49,18,1411,32,15,46,1458,167,19,1644,13,6,0,8,25,0,0,0,25,0,28,61,4737,705,149,81,5667,86,35,118,5790,342,63,6192
212021293,198,0,0,0,202,12,0,211,1147,141,21,6,1314,17,6,19,1338,52,0,1386,1490,148,19,6,1669,16,5,17,1684,25,0,1715,163,13,16,4,201,6,0,6,205,4,0,209,16,0,6,18,35,0,0,0,35,0,3,32,2818,303,57,34,3218,29,14,45,3258,83,8,3344,18,3,0,0,20,3,0,3,20,0,0,20,66,0,0,0,72,0,3,3,73,0,0,74,81,8,0,0,86,3,3,7,92,0,0,94,2903,313,61,34,3303,30,18,44,3351,85,8,3440,601,86,10,14,720,17,0,17,741,65,0,804,0,3,0,3,5,0,0,0,5,0,13,20,3508,398,74,50,4033,48,17,68,4099,150,18,4268
212021295,33,4,3,3,37,30,0,66,219,32,0,5,253,5,0,5,262,30,0,284,232,89,8,6,339,7,0,7,348,31,0,382,23,0,3,0,30,0,0,0,30,0,0,34,3,0,0,6,5,0,0,0,5,0,0,6,476,122,14,14,636,15,0,15,648,65,0,717,25,0,0,0,25,6,0,6,29,14,0,39,21,18,0,5,46,0,7,10,55,0,0,55,45,18,0,5,69,11,7,19,87,14,0,98,520,144,19,20,699,24,7,33,731,79,0,810,564,218,20,32,836,62,10,70,902,327,12,1245,3,0,0,6,11,0,0,0,11,0,15,27,1090,365,42,50,1542,86,17,98,1642,406,29,2081
212021297,87,11,0,11,95,21,0,119,317,44,5,0,368,4,4,12,377,26,0,403,392,104,6,5,502,9,0,9,511,31,3,542,26,14,10,0,47,0,0,0,52,7,0,59,0,6,0,17,25,0,0,0,25,6,0,27,730,166,22,22,946,15,4,16,966,70,0,1037,9,11,0,0,19,17,3,19,34,10,0,45,40,13,0,4,56,4,0,4,63,0,0,61,43,27,0,4,73,25,3,30,100,12,0,110,777,196,22,28,1017,36,10,42,1068,79,0,1144,464,229,23,48,756,62,3,67,825,294,0,1118,14,0,0,5,21,0,0,0,21,0,16,41,1250,417,43,81,1794,101,10,113,1913,369,27,2304
212021299,126,0,0,0,127,3,0,132,466,50,12,8,522,0,0,0,527,11,0,542,637,90,9,10,741,5,0,10,750,21,0,769,50,3,4,0,61,0,0,0,61,5,0,63,8,0,0,3,8,0,0,0,8,0,0,10,1158,142,21,14,1335,7,0,10,1350,37,4,1386,9,3,0,0,7,0,0,0,7,0,0,7,15,3,0,0,14,0,0,0,18,4,0,17,21,4,0,0,21,0,0,0,25,4,0,30,1176,149,28,14,1360,7,5,12,1372,41,4,1417,293,58,13,16,376,14,0,16,388,72,7,470,0,6,0,5,8,0,0,0,8,0,5,13,1471,208,36,33,1742,22,6,23,1769,117,19,1897
212021453,100,12,0,9,109,19,0,132,512,80,9,5,600,15,0,21,618,56,0,673,534,112,4,9,656,7,0,8,670,37,4,710,55,18,3,0,80,0,0,0,80,3,0,84,0,3,0,16,18,0,0,0,18,4,0,23,1107,206,18,23,1352,27,4,29,1381,95,3,1483,11,0,0,0,11,0,0,0,13,0,0,13,17,5,0,4,25,3,0,3,33,8,0,38,33,5,0,4,43,5,0,5,45,8,0,54,1134,210,17,29,1396,34,4,38,1429,108,3,1538,407,114,10,25,559,31,6,39,596,131,3,729,4,0,0,7,11,0,0,0,11,0,8,20,1551,322,31,55,1964,65,7,71,2038,233,14,2279
212021454,120,7,0,13,132,20,0,150,558,87,6,0,652,15,0,14,670,47,0,717,637,131,14,3,791,17,9,25,814,34,0,847,63,11,7,0,86,0,0,0,87,0,0,86,3,0,0,8,10,0,7,7,18,0,3,19,1266,230,32,18,1544,24,15,40,1585,78,7,1670,31,6,0,0,39,3,0,3,38,0,3,42,35,14,5,0,52,8,6,10,63,0,0,66,63,19,5,0,86,13,6,15,102,6,3,106,1328,252,32,18,1630,39,25,60,1686,87,7,1779,447,126,26,29,625,39,4,45,671,164,6,843,0,0,0,7,4,0,0,0,4,0,6,13,1783,373,58,53,2263,74,29,107,2370,253,19,2637
212021455,123,7,0,7,130,19,0,147,607,79,14,4,710,20,0,22,728,32,0,759,765,119,11,6,899,26,0,26,928,25,0,951,127,11,8,3,148,0,0,0,146,5,0,151,3,0,0,18,16,0,0,0,26,0,0,26,1494,214,37,29,1770,51,0,50,1824,61,0,1885,11,0,0,0,17,0,0,0,13,4,0,20,43,6,4,0,46,4,0,3,56,0,0,59,52,5,4,0,65,3,0,9,71,0,0,75,1550,219,39,26,1834,55,3,55,1895,66,0,1958,534,120,29,12,689,18,3,23,713,154,3,867,6,0,0,3,9,0,0,0,9,0,29,38,2086,340,68,42,2530,75,8,84,2620,221,35,2865
212021456,71,0,0,0,71,20,0,89,473,63,15,5,557,11,0,11,570,41,0,607,566,114,17,9,702,9,0,9,710,48,0,756,104,14,6,0,125,0,0,0,125,0,4,127,9,0,0,14,26,0,0,0,26,0,0,26,1143,188,41,30,1402,24,0,24,1428,81,4,1515,22,0,0,4,25,4,0,4,32,0,0,31,21,10,0,0,41,0,0,6,48,0,0,47,50,10,0,3,65,7,0,12,75,3,0,75,1187,199,41,34,1464,34,0,37,1497,88,4,1589,561,196,20,19,794,45,14,60,856,183,11,1050,0,4,0,17,25,0,0,0,25,3,11,36,1751,405,63,73,2285,79,18,93,2380,280,24,2676
212021553,157,3,0,3,161,16,0,179,1389,124,14,10,1541,21,9,29,1566,69,3,1640,1526,204,31,9,1773,16,0,17,1786,54,0,1842,145,29,27,0,203,4,0,5,209,6,0,216,5,0,0,16,21,0,0,0,21,0,10,33,3071,349,73,36,3537,39,10,47,3582,132,13,3724,28,12,0,0,42,5,0,5,40,0,0,40,54,10,0,0,65,6,0,6,75,0,0,75,88,18,0,0,106,14,0,14,119,0,0,119,3159,371,73,37,3640,47,10,58,3702,132,13,3843,698,98,20,17,835,31,0,31,868,87,0,952,6,0,0,5,14,0,0,0,14,0,4,21,3860,469,98,61,4491,79,10,92,4582,216,14,4815
212021554,74,4,0,4,77,10,0,88,685,110,20,0,813,16,0,16,829,47,5,880,880,156,16,9,1054,6,15,18,1075,43,0,1119,102,4,11,0,118,0,0,0,118,5,0,120,7,0,0,11,19,0,0,0,23,0,0,23,1674,267,47,19,2006,25,15,33,2039,93,5,2140,25,8,0,0,31,0,0,0,36,3,0,39,45,4,0,0,41,0,4,4,47,5,0,55,63,9,0,0,82,0,4,4,87,16,0,94,1738,276,45,19,2085,25,13,42,2123,106,5,2235,510,109,8,14,635,13,0,12,650,70,11,735,3,0,0,9,9,0,0,0,9,0,3,10,2250,383,55,34,2727,40,18,53,2785,186,18,2977
212031300,84,0,0,0,84,27,0,111,627,92,13,9,734,21,3,20,763,46,5,805,815,168,19,18,1027,8,3,14,1035,55,0,1092,86,19,25,0,134,9,0,4,143,14,0,152,10,0,0,15,25,0,0,0,25,4,7,42,1544,282,51,48,1922,36,9,45,1964,129,9,2100,34,18,0,0,53,0,0,0,53,4,0,60,64,19,0,0,81,0,0,0,84,0,0,86,93,35,0,0,132,0,0,0,135,5,0,144,1634,321,54,46,2052,36,9,47,2102,133,9,2242,795,201,36,32,1066,33,12,42,1109,247,16,1371,4,3,0,3,4,0,0,0,4,0,11,23,2432,520,88,81,3126,72,15,89,3219,383,38,3634
212031303,73,0,0,0,73,9,0,84,992,106,20,3,1118,16,0,20,1143,31,4,1169,1373,166,20,5,1564,15,5,14,1581,49,0,1633,246,14,41,6,312,3,0,3,316,0,0,323,20,0,0,11,31,0,0,0,31,0,4,38,2632,288,87,23,3029,38,8,46,3070,82,8,3167,17,5,0,0,19,0,0,0,24,0,0,22,25,4,0,0,30,3,0,3,34,0,0,34,44,9,0,0,44,8,0,8,51,0,0,53,2669,295,87,23,3075,39,8,47,3125,82,8,3216,630,83,7,16,738,16,0,18,758,73,0,833,5,4,0,8,14,0,0,0,14,0,11,31,3307,385,97,49,3829,54,10,65,3895,157,24,4079
212031304,65,9,4,8,76,26,0,98,1127,168,20,10,1333,22,0,20,1352,73,7,1423,1354,285,11,7,1662,21,13,26,1688,70,0,1758,212,41,35,9,294,4,0,4,292,13,0,308,17,0,0,27,50,6,0,3,50,6,0,57,2708,500,72,54,3329,39,14,54,3379,156,6,3540,38,14,0,0,47,0,6,4,53,0,0,57,72,15,0,0,98,9,0,9,101,11,0,115,108,26,0,0,143,6,6,11,152,11,0,164,2818,524,77,52,3471,50,16,65,3535,165,6,3713,1073,263,15,36,1394,34,6,40,1430,236,5,1666,11,0,0,11,21,0,0,0,24,0,20,38,3906,787,95,95,4885,87,19,108,4988,403,25,5419
212031306,179,9,3,8,185,18,0,209,1368,206,32,6,1619,11,8,22,1635,55,0,1692,1192,215,28,9,1444,14,0,22,1461,65,0,1530,136,35,7,0,178,4,0,4,180,3,0,183,3,4,4,21,34,3,0,3,29,5,0,40,2700,459,63,39,3267,31,10,38,3311,132,3,3441,51,3,0,0,54,0,3,6,61,3,0,64,68,13,0,10,90,8,0,12,103,3,0,106,116,19,0,10,149,13,0,15,163,8,0,170,2818,477,69,48,3419,41,12,56,3474,137,3,3613,860,196,16,34,1108,47,10,62,1169,185,0,1353,12,0,0,21,36,0,0,0,36,0,20,57,3686,677,87,103,4552,92,25,118,4672,322,32,5026
212031308,37,0,0,0,37,0,0,34,296,29,18,4,338,0,0,0,338,14,0,352,615,64,14,4,691,0,0,0,693,18,0,708,75,4,9,0,87,0,0,0,88,7,0,95,6,0,0,3,15,0,0,0,15,0,4,15,986,96,37,8,1128,0,0,0,1130,36,4,1166,7,3,0,0,6,0,0,0,6,0,0,6,12,5,0,0,15,0,0,0,16,5,0,13,13,3,0,0,17,0,0,0,21,5,0,18,1001,99,37,8,1151,5,0,5,1149,34,4,1187,243,28,9,11,286,0,0,0,286,35,0,319,4,0,0,0,4,0,0,0,4,0,8,20,1251,134,40,21,1442,5,0,5,1442,76,10,1533
212031457,151,0,0,4,156,20,3,175,717,84,18,0,818,24,7,31,843,49,0,896,992,134,25,0,1162,12,6,14,1177,42,0,1216,90,9,9,0,103,0,0,0,103,0,0,103,20,0,0,23,43,3,0,3,51,0,3,53,1821,228,50,31,2131,33,10,46,2175,85,10,2272,20,0,0,0,20,10,0,10,24,5,0,32,35,20,0,0,49,9,3,13,59,7,0,63,54,20,0,0,65,18,3,15,84,8,0,92,1870,246,50,31,2198,48,13,61,2256,95,10,2365,600,136,30,13,785,23,6,32,809,167,10,986,0,3,0,4,3,0,0,0,3,9,18,26,2471,385,81,52,2984,74,17,92,3081,270,28,3375
212031458,159,3,0,3,163,31,3,196,740,121,9,0,875,25,12,35,907,55,0,966,867,157,15,3,1041,15,0,18,1058,52,0,1109,117,15,14,3,149,4,0,4,150,0,0,151,13,3,0,14,31,0,0,0,31,0,4,41,1738,293,44,29,2101,46,11,59,2155,111,0,2274,20,5,0,0,24,0,0,0,26,4,0,28,36,29,0,3,71,0,0,3,76,7,0,81,58,31,0,3,97,3,0,5,103,9,0,109,1793,327,44,30,2196,51,14,61,2256,117,4,2377,1029,309,37,65,1439,65,15,82,1523,371,7,1901,0,0,0,5,5,0,0,0,8,0,12,27,2826,643,75,99,3642,117,28,144,3789,494,25,4301
212031555,70,0,0,0,70,8,0,76,966,122,19,9,1108,7,9,18,1125,22,0,1149,851,184,10,8,1057,10,6,11,1069,19,4,1090,110,26,15,0,150,3,0,3,154,0,0,155,19,3,0,20,38,4,0,4,46,0,6,49,1947,338,45,30,2356,24,13,31,2390,45,8,2444,38,0,0,0,34,10,0,10,44,4,0,49,59,3,0,0,68,3,0,3,71,0,0,71,92,9,0,0,102,13,0,13,117,4,0,120,2043,344,47,30,2460,36,13,49,2510,49,13,2564,507,77,9,8,595,15,0,15,612,76,3,689,3,0,0,9,9,0,0,0,9,0,7,22,2549,422,51,43,3066,48,14,59,3124,126,18,3272
212031556,74,0,4,5,77,13,0,86,979,125,9,4,1118,14,7,23,1142,34,0,1177,1087,300,18,8,1413,16,5,18,1436,40,7,1479,220,40,15,3,280,0,0,0,276,0,3,279,22,6,0,21,52,4,0,4,53,0,0,53,2303,471,43,39,2862,34,12,48,2911,73,12,2989,52,8,0,5,63,0,0,0,60,0,0,70,54,0,3,7,61,9,0,9,66,4,0,71,106,9,3,4,123,10,0,10,129,6,0,133,2410,482,47,45,2981,45,12,58,3043,81,12,3124,737,157,32,34,957,26,10,38,1000,145,10,1150,8,10,0,18,37,0,0,0,37,7,20,56,3158,643,74,101,3983,73,21,97,4076,225,33,4335
212031557,112,3,0,6,119,16,0,135,1383,229,37,11,1658,41,12,50,1711,98,0,1814,1616,359,35,14,2030,13,3,18,2052,80,0,2133,209,23,23,0,254,0,0,7,255,0,3,263,20,0,0,14,33,0,0,0,33,0,10,52,3230,612,95,43,3982,60,14,70,4055,188,22,4264,53,6,3,0,64,7,3,11,76,0,0,76,115,18,0,0,128,8,0,8,139,11,0,151,163,26,3,0,193,21,3,20,212,13,0,226,3395,638,95,43,4172,80,16,96,4268,201,22,4491,1137,280,28,33,1474,74,3,80,1553,222,19,1792,7,3,0,18,35,0,0,0,35,0,22,60,4544,918,117,96,5687,150,17,174,5859,427,61,6346
212031558,48,0,3,3,53,10,0,65,682,85,8,3,783,8,7,20,802,37,0,841,810,181,7,7,1007,11,4,11,1017,40,7,1068,145,19,16,0,182,0,3,3,184,10,0,192,13,4,0,13,32,0,0,0,32,0,0,34,1643,296,38,26,2004,21,16,32,2040,87,6,2139,33,11,0,0,40,4,0,3,46,9,0,50,33,8,0,0,43,3,0,3,51,4,0,55,65,15,3,0,84,8,0,10,94,7,0,106,1713,309,36,31,2092,28,14,43,2135,99,6,2241,535,131,14,24,709,21,8,33,741,114,3,857,13,10,0,5,29,0,0,0,29,0,9,36,2266,442,57,63,2828,51,25,74,2902,213,19,3132
212031559,106,6,6,7,111,14,0,126,927,119,14,8,1067,39,8,41,1105,49,0,1160,956,205,20,10,1190,15,3,19,1204,46,3,1255,119,22,24,0,165,0,0,0,161,3,0,166,15,8,0,12,34,0,0,0,38,0,0,38,2015,351,56,29,2451,52,8,64,2511,101,10,2613,39,8,0,4,51,4,0,4,56,0,0,56,49,11,5,0,62,0,0,0,65,11,0,72,86,16,5,6,116,3,0,3,117,11,0,125,2105,372,59,32,2564,55,8,64,2631,103,10,2745,672,211,6,45,942,38,11,50,997,174,15,1182,0,0,0,9,13,0,0,0,13,0,6,15,2777,585,72,84,3513,99,24,120,3635,279,23,3942
212031560,70,0,0,0,70,12,0,85,481,66,14,0,555,3,8,14,573,49,0,620,562,96,11,8,682,21,0,26,703,61,4,770,68,9,5,0,87,0,0,0,93,5,0,96,3,0,0,0,5,0,7,7,10,0,4,14,1110,176,38,14,1333,30,21,48,1385,111,9,1498,21,5,0,0,27,4,0,4,40,0,0,38,22,3,0,0,31,9,0,9,40,0,0,40,44,11,0,0,60,15,0,15,75,0,0,73,1161,181,37,15,1392,41,21,64,1454,118,9,1581,521,198,14,23,750,38,14,49,801,152,3,960,5,0,0,0,9,0,0,0,9,3,8,22,1686,377,55,41,2156,78,34,114,2266,273,16,2555
212031561,90,4,0,7,90,27,0,118,417,66,12,5,506,6,0,6,510,53,0,561,419,79,12,9,512,5,3,13,524,35,0,562,48,16,7,0,74,5,0,5,72,0,0,72,8,0,0,4,10,0,0,0,10,0,5,17,893,166,28,17,1105,17,3,21,1128,91,5,1220,29,5,0,0,32,0,0,0,32,5,0,37,45,17,0,0,61,14,0,15,79,0,0,77,74,22,0,0,96,14,0,15,112,5,0,114,967,193,28,17,1199,24,14,35,1237,94,5,1334,757,225,29,33,1041,72,11,92,1128,282,9,1420,4,3,0,0,9,0,0,0,9,10,6,19,1722,416,63,48,2250,101,21,124,2376,384,17,2775
212031562,93,0,0,0,93,16,0,116,437,68,7,0,512,11,0,11,521,42,0,565,400,108,7,0,525,10,3,13,540,40,0,578,43,3,11,0,57,0,0,0,57,11,0,68,11,7,0,0,18,0,0,0,18,0,3,20,896,185,20,0,1112,19,3,24,1129,93,0,1233,43,6,0,0,51,10,0,10,55,5,0,68,29,19,0,0,49,6,11,20,72,10,0,82,76,25,0,0,100,19,11,27,129,16,0,148,968,211,20,0,1214,40,12,53,1261,108,0,1378,717,211,28,35,990,59,19,79,1069,258,15,1347,5,0,0,14,25,0,0,0,25,0,8,29,1691,423,50,51,2219,99,30,130,2352,368,31,2751
212041309,93,0,3,10,98,13,0,111,492,71,4,6,578,18,8,28,600,29,0,632,464,119,15,0,605,13,3,12,623,32,0,650,94,16,14,0,117,0,0,0,123,5,0,125,8,0,0,8,19,0,0,0,19,0,0,19,1064,204,35,10,1318,32,10,41,1360,64,0,1429,7,0,0,0,12,3,0,3,10,5,0,13,13,0,0,0,13,0,0,4,25,0,0,25,22,6,0,0,26,6,0,4,34,5,0,38,1083,210,36,10,1342,40,12,48,1391,74,0,1462,239,56,10,14,314,8,5,16,333,76,0,406,3,0,0,3,5,0,0,0,5,0,6,13,1328,268,45,23,1666,50,16,67,1733,145,6,1884
212041310,66,5,0,3,68,13,0,82,454,69,13,4,544,11,0,16,557,35,0,596,410,80,12,0,506,9,0,11,522,32,0,553,49,18,11,0,80,0,0,5,85,3,0,87,5,0,0,5,10,0,0,0,10,0,0,7,920,169,35,10,1141,24,3,24,1167,73,3,1247,26,4,0,0,32,0,0,0,36,0,0,37,26,9,0,0,32,0,4,7,35,0,0,35,52,9,0,0,62,5,4,9,70,0,0,76,977,181,41,10,1205,25,14,36,1240,76,3,1317,346,108,9,13,477,12,5,20,496,147,4,649,10,0,0,10,11,0,0,0,11,0,6,23,1324,291,48,30,1696,33,13,54,1751,224,13,1981
