SA2_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
601031020,4,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,60,21,6,3,85,0,0,0,90,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,60,21,6,3,86,0,0,4,90,5,0,98,11,0,0,0,17,0,0,0,10,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,75,24,6,3,102,0,0,5,105,17,0,122,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,6,0,47,0,0,0,45,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,6,0,50,0,0,0,49,4,0,53,7,9,0,0,11,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,44,13,4,0,62,0,0,0,67,8,0,69,6,0,0,0,10,0,0,0,10,0,0,10,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041022,4,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,205,35,0,4,241,8,0,8,250,11,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,204,35,0,4,241,8,3,7,251,11,0,262,29,4,0,0,34,0,0,0,41,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0,239,40,3,4,278,9,4,10,292,17,0,308,25,3,0,0,26,0,0,0,28,0,0,27,33,7,0,0,33,0,3,3,35,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,13,0,0,66,0,4,4,71,6,0,71,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
601041023,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,5,5,0,0,0,5,0,0,5,173,35,0,5,208,3,0,3,214,17,0,228,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,6,0,0,6,176,35,0,5,210,5,0,3,215,17,0,230,18,3,0,0,22,0,0,0,22,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,195,37,0,5,234,5,0,3,240,16,0,254,28,0,0,0,25,0,0,4,31,0,0,31,35,4,0,0,34,0,0,0,34,4,0,40,0,0,6,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,62,4,6,0,68,0,3,4,68,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041024,4,4,3,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,146,31,4,0,185,3,0,3,186,5,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,31,4,0,185,3,0,3,186,5,0,193,18,0,0,0,26,0,0,0,26,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,174,30,4,6,212,3,0,3,214,10,0,227,28,3,0,0,31,0,0,0,31,0,0,34,20,5,6,0,31,0,0,0,29,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,3,0,61,0,0,0,61,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,84,25,0,0,108,0,0,0,104,6,0,112,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,84,25,0,0,107,0,0,0,106,9,0,116,10,0,0,0,9,0,0,0,9,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,90,25,0,0,112,0,0,0,114,9,0,130,17,5,0,0,18,0,0,0,18,0,0,22,16,11,3,0,28,0,0,0,28,3,0,32,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,16,3,0,56,0,0,0,56,7,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601051027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0,0,57,0,0,0,57,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,49,7,0,0,58,0,0,0,58,8,0,65,9,0,0,0,11,0,0,0,12,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0,69,0,0,0,66,14,0,77,13,0,0,0,16,0,0,0,16,0,0,16,5,5,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601051028,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,148,30,4,0,184,0,0,0,184,12,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,30,4,0,184,0,0,0,184,7,0,191,6,6,0,0,12,0,0,0,12,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,153,34,4,0,198,0,0,0,198,13,0,208,18,6,0,0,26,0,0,0,26,0,0,27,25,10,0,0,28,0,0,0,28,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,3,0,62,0,0,0,62,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601051029,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,78,20,0,0,103,0,0,0,103,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,20,0,0,103,0,0,0,103,0,0,98,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,86,17,4,0,105,0,0,0,105,0,0,109,24,8,0,0,26,0,0,0,26,0,0,28,18,3,0,0,21,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,0,0,51,0,0,0,55,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601051030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,9,0,0,92,0,0,0,92,5,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,75,9,0,0,92,0,0,0,92,5,0,91,7,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,83,14,0,0,99,0,0,0,99,3,0,104,21,3,0,0,25,0,0,0,25,0,0,25,13,7,0,0,21,0,0,0,21,0,0,24,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,0,46,0,0,0,46,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601051031,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,163,29,3,4,196,4,0,4,198,5,0,202,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,5,0,0,0,5,0,0,7,169,29,4,4,200,4,0,4,205,10,0,210,15,0,0,0,24,0,0,0,24,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,186,29,4,3,220,4,0,4,221,17,0,236,34,6,0,0,38,0,0,0,40,3,0,43,27,5,0,0,32,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,14,0,4,80,0,0,0,86,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601051032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,21,0,0,111,0,0,0,109,5,0,114,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,89,21,0,0,114,4,0,4,116,5,0,116,13,3,0,0,8,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,97,27,0,0,121,0,0,0,130,5,0,131,13,0,0,0,16,0,0,0,16,4,0,21,21,14,0,0,34,0,0,0,34,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,51,0,0,0,51,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601051033,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,112,24,0,0,137,0,0,0,137,4,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,24,0,0,137,0,0,0,137,4,0,144,8,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,119,27,0,0,149,0,0,0,149,4,0,154,19,5,0,0,25,0,0,0,20,0,0,26,22,4,0,0,23,0,0,0,23,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,0,0,48,0,0,0,53,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601061034,3,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,80,26,8,6,111,0,0,0,111,10,0,121,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,79,26,8,6,114,0,0,0,113,10,0,123,8,0,3,0,13,0,0,0,14,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,88,30,10,4,129,0,0,0,129,16,0,146,13,0,0,0,15,0,0,0,17,3,0,14,5,6,0,0,9,0,0,0,9,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,25,0,0,0,23,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601061035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,9,3,0,119,0,0,0,119,11,0,132,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,5,0,5,5,0,0,5,3,0,0,0,3,5,0,5,5,0,0,5,106,9,3,0,118,5,0,5,124,11,0,133,13,0,0,0,13,0,0,0,13,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,120,12,3,0,133,5,0,5,132,18,0,151,6,0,0,0,7,0,0,0,8,0,0,8,24,3,0,0,24,0,0,0,24,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,34,0,0,0,33,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,22,0,0,0,27,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,22,0,0,0,28,3,0,29,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,27,5,0,5,33,5,0,33,5,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,57,0,0,0,57,4,0,56,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,57,0,0,0,57,4,0,61,14,3,0,0,17,0,0,0,17,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,65,8,0,0,71,0,0,0,71,5,0,79,8,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,17,0,0,107,0,0,5,108,3,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,17,0,0,110,0,0,5,112,3,0,119,5,0,0,0,5,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,99,17,0,0,116,0,0,3,116,3,0,125,12,0,0,0,10,0,0,0,13,5,0,13,11,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,29,0,0,0,24,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6,0,0,98,0,0,0,98,6,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6,0,0,98,0,0,0,98,6,0,99,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,96,6,0,0,111,0,0,0,111,6,0,114,21,0,0,0,21,0,0,0,16,0,0,16,11,4,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,4,0,32,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011040,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,21,6,0,0,34,4,0,4,34,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,6,21,6,0,0,34,0,0,0,34,3,0,39,7,7,0,0,12,0,0,0,12,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,3,43,0,0,0,52,11,0,61,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,12,0,0,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,13,0,0,79,0,0,0,79,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,60,13,0,0,73,0,0,0,82,5,0,85,18,4,0,0,20,5,0,4,24,17,0,38,0,0,0,0,0,0,0,0,0,0,0,0,76,16,0,4,98,3,0,4,103,20,0,124,9,4,0,0,12,0,0,0,12,0,0,14,8,0,0,0,8,0,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,24,0,0,0,24,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,11,0,0,99,0,0,0,99,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,4,0,0,4,82,15,0,0,99,0,0,0,100,3,0,107,5,0,0,0,9,0,0,0,9,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,86,20,0,0,106,0,0,0,110,9,0,122,19,0,0,0,21,0,0,0,21,3,0,22,12,0,0,0,10,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,30,0,0,0,35,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011043,3,0,4,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,63,13,5,0,80,0,0,0,82,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,13,5,0,80,0,0,0,82,0,0,84,15,0,0,0,19,0,0,0,19,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,77,13,6,0,97,0,0,0,97,9,0,107,13,3,0,0,12,0,0,0,12,0,0,12,4,6,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0,115,3,0,3,117,12,0,125,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,105,15,0,0,118,3,0,5,123,12,0,130,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,112,10,0,0,129,3,0,5,128,12,0,135,19,0,0,0,20,0,0,0,20,0,0,23,12,0,0,0,19,0,0,0,19,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,34,0,0,0,39,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
