SA2_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
308031211,3,10,9,12,21,19,11,6,0,91,4,21,8,6,19,13,3,10,24,111,99,272,261,179,633,369,92,283,49,2230
308031212,0,0,7,4,10,7,3,9,0,34,5,3,0,9,4,4,0,3,6,39,56,88,90,76,158,108,29,122,26,754
308031213,7,31,27,13,60,38,8,28,3,212,0,15,9,3,25,21,11,7,34,121,256,654,543,415,1273,957,326,698,73,5193
308031214,0,8,9,5,28,35,10,10,0,112,3,9,4,3,22,16,3,8,31,96,93,274,248,213,580,382,125,306,60,2268
308031215,6,21,18,6,43,34,9,14,0,149,7,8,6,3,12,25,4,7,24,93,179,431,360,276,854,646,219,469,59,3489
308031216,6,18,9,11,24,21,12,15,0,116,3,11,8,6,13,12,5,18,20,97,152,333,281,233,632,519,152,442,55,2810
308031217,0,3,10,9,25,17,6,12,0,75,3,7,0,0,10,8,4,5,14,49,63,154,153,119,314,230,62,175,35,1306
308031218,6,12,9,3,15,19,9,15,0,88,3,6,0,0,7,9,6,11,12,54,98,212,174,122,289,249,93,330,57,1620
308031219,0,16,10,4,15,11,8,24,0,95,10,10,10,8,14,11,3,14,22,98,113,310,226,157,316,328,114,502,62,2129
308031220,6,6,3,9,14,16,0,21,0,65,3,16,4,3,9,11,0,12,20,86,83,161,147,93,253,255,81,367,45,1476
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
308031222,8,16,18,9,28,32,6,16,0,128,6,11,9,0,14,11,5,20,23,94,175,473,421,282,743,696,230,595,53,3673
308031223,9,48,46,29,65,60,27,56,3,341,11,50,31,27,49,45,14,45,63,330,522,1259,1033,717,1811,1559,582,1710,166,9365
308041528,3,20,9,10,14,27,11,32,0,127,9,10,9,9,7,18,7,30,46,150,200,472,321,235,385,693,306,1590,135,4336
308041529,4,27,11,3,23,19,12,16,3,119,4,11,7,4,15,8,7,11,21,94,159,328,240,167,503,520,226,521,61,2715
308051530,0,20,13,9,4,17,5,8,0,79,9,28,17,6,15,19,6,13,32,143,138,406,333,195,309,310,145,520,71,2436
308051531,6,23,14,14,22,25,8,10,0,140,15,26,15,8,35,41,18,33,37,236,241,619,520,315,704,853,593,915,77,4837
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,9
308051533,11,45,31,23,54,51,23,36,4,282,15,29,16,17,45,50,16,60,45,294,343,822,723,481,1142,1206,642,1198,104,6660
308051534,0,20,4,11,19,20,4,14,0,88,7,9,9,7,30,22,5,26,30,146,123,316,271,196,456,486,226,513,51,2631
308051535,3,24,26,17,36,44,22,36,0,207,11,19,23,16,29,50,26,62,53,286,264,614,494,292,776,884,538,1192,118,5178
308051536,3,12,5,7,15,13,4,17,0,70,3,11,6,4,9,8,0,12,20,70,75,228,163,114,258,320,154,324,28,1666
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,7,19,24,16,25,24,11,16,0,145,3,7,8,11,27,18,14,20,24,141,176,371,330,200,519,523,287,583,57,3042
308051539,0,12,4,9,27,13,7,3,0,79,5,15,6,9,15,11,10,17,19,94,105,257,213,145,378,397,191,374,39,2100
309011224,20,37,29,10,30,35,0,15,3,173,7,32,28,10,34,38,15,26,34,217,324,618,542,330,672,766,201,582,73,4104
309011225,22,31,21,15,41,15,4,7,5,157,7,27,21,20,34,51,13,32,35,237,379,697,555,423,769,890,212,588,79,4594
309011226,52,36,34,11,43,39,13,32,5,275,13,43,31,22,64,57,5,39,48,318,554,1016,824,668,1274,1330,364,816,99,6946
309011227,58,48,33,22,45,32,18,21,0,279,20,48,51,32,70,82,10,36,71,432,662,1082,980,675,1497,1408,387,840,143,7669
309011228,56,33,31,32,39,37,11,22,0,262,21,41,35,23,45,64,8,38,60,330,645,1055,793,530,1182,1242,291,784,109,6631
309011229,33,21,13,16,30,24,6,16,5,163,15,23,27,18,34,41,4,19,33,218,357,604,495,345,787,819,219,456,77,4153
309021230,11,24,11,9,19,15,5,9,0,102,7,15,17,15,27,24,7,18,29,168,260,500,415,307,551,499,153,355,68,3105
309021231,33,41,18,21,32,25,4,13,0,180,13,41,28,19,42,59,20,36,59,315,477,983,831,616,1068,1147,298,721,111,6256
309021232,27,28,20,17,31,35,13,11,0,174,11,29,18,17,42,54,8,18,25,219,356,715,610,450,900,875,223,468,62,4655
309021233,31,36,32,22,24,36,9,30,4,220,15,41,33,16,45,53,9,35,35,297,509,977,838,537,1105,1010,297,675,107,6050
309021234,60,44,27,21,49,47,10,22,6,286,17,56,47,17,72,64,14,42,66,396,716,1285,1063,738,1470,1701,450,1057,146,8642
309031235,33,39,23,18,35,35,11,22,0,227,16,27,31,15,52,58,13,18,42,264,450,736,673,432,1099,915,251,570,76,5199
309031236,47,30,23,9,37,31,7,14,0,207,4,24,33,9,40,42,12,26,47,236,394,668,602,403,1002,842,201,491,90,4699
309031237,29,34,15,10,34,37,4,13,0,186,6,22,18,8,44,31,9,14,46,191,344,591,499,369,972,690,188,372,79,4097
309031238,54,59,39,28,55,53,12,27,0,322,33,46,35,29,73,84,22,38,66,429,752,1256,1054,741,1809,1463,368,693,168,8301
309031239,33,27,21,11,22,29,11,15,3,163,19,37,26,23,28,38,19,38,39,268,333,655,571,350,762,840,262,663,91,4530
309031240,28,34,10,15,23,29,7,14,6,158,4,26,22,15,27,36,0,26,26,195,304,593,447,322,765,708,187,515,62,3913
309041241,23,18,11,7,8,16,7,17,3,107,12,15,14,5,17,17,3,17,25,128,177,354,255,206,356,377,82,290,49,2143
309041242,53,46,33,18,44,63,15,33,0,307,24,55,34,17,57,61,18,47,70,376,696,1126,865,570,1148,1361,375,1030,163,7343
309051243,27,26,16,16,20,26,7,17,0,146,10,35,23,12,16,38,6,28,27,193,288,650,474,305,544,656,177,504,72,3672
309051244,68,55,52,25,72,72,22,59,9,443,34,48,40,35,101,78,16,53,71,475,720,1460,1170,846,1841,1767,502,1238,157,9702
309051245,34,28,17,10,37,32,12,25,0,203,4,28,20,11,29,41,3,28,23,183,356,711,519,376,889,863,240,552,62,4568
309061246,60,35,31,21,53,51,4,41,3,303,22,32,32,17,38,55,12,35,43,291,594,904,792,546,1330,1191,329,752,102,6550
309061247,39,20,17,18,26,38,6,21,6,199,9,26,20,9,44,43,11,15,44,234,336,573,507,321,925,733,202,454,84,4139
309061248,58,68,43,36,90,96,22,40,14,467,19,81,57,37,82,84,26,54,88,535,840,1459,1234,909,2157,1832,521,1057,190,10202
309061249,62,30,46,36,57,85,24,48,10,394,22,44,41,33,104,87,16,50,67,470,746,1320,1050,858,2033,1803,496,1078,166,9551
309061250,35,37,23,14,22,14,12,31,4,182,6,27,21,10,31,42,9,26,25,205,348,685,519,341,675,752,217,559,69,4161
309071251,64,67,32,32,91,69,22,41,6,415,20,38,35,32,132,111,28,54,98,541,732,1288,1089,778,2276,1818,530,1118,194,9831
309071252,82,64,47,27,54,63,25,37,5,411,22,39,43,29,76,100,35,56,76,482,749,1326,1076,742,1847,1835,521,1177,147,9415
309071253,44,45,30,10,47,48,13,30,3,268,15,33,42,17,54,70,20,53,54,359,469,940,817,486,1113,1312,354,1053,128,6667
309071254,13,9,12,6,18,27,3,18,0,113,10,13,7,5,22,28,11,23,24,136,190,272,256,175,407,468,147,410,50,2374
309071256,62,59,57,21,96,83,18,65,3,465,30,31,31,27,122,102,12,54,65,478,730,1289,1058,786,2023,1795,501,1091,155,9427
309071552,35,28,13,14,41,41,19,26,0,216,21,17,20,19,62,57,9,24,40,269,370,650,460,369,1214,1039,330,644,75,5143
309071553,40,30,29,16,51,60,13,39,7,299,21,44,25,10,62,68,15,31,63,332,433,778,663,449,1267,1245,369,928,121,6261
309071554,23,32,16,11,40,31,9,27,0,188,11,18,20,6,58,40,9,19,39,223,334,558,546,380,1046,852,253,502,74,4553
309071555,29,32,9,9,55,27,15,28,0,205,12,30,21,11,61,75,14,15,48,286,387,568,514,420,1233,869,271,455,111,4828
309071556,28,25,33,16,48,42,13,22,7,243,18,18,23,9,48,52,17,28,43,260,452,729,619,438,1223,1225,328,750,112,5887
309071557,59,62,36,32,96,95,21,37,8,435,21,44,41,33,86,103,15,52,95,494,810,1287,1044,766,2244,1848,544,1072,204,9832
309071558,24,17,26,6,36,37,9,19,0,171,7,18,13,17,35,47,3,23,31,193,274,449,391,276,800,701,217,444,63,3620
309081259,7,0,9,3,11,4,3,4,0,53,9,12,3,4,11,17,3,11,14,79,166,312,211,165,325,350,88,224,25,1863
309081260,16,20,15,4,25,29,3,4,0,128,5,32,14,5,37,36,0,16,30,180,277,524,423,319,832,644,187,328,62,3608
309081262,68,51,47,23,62,52,17,35,9,359,23,45,26,21,74,90,19,38,82,420,735,1264,1114,702,1860,1592,391,760,167,8592
309081559,67,45,28,26,47,70,16,26,9,333,33,48,42,25,71,70,5,23,63,383,714,1360,1017,775,1669,1556,395,830,132,8454
309081560,33,24,18,11,37,36,13,16,4,185,12,19,24,9,31,45,7,25,34,206,319,624,503,382,972,874,217,447,71,4399
309091263,38,32,37,18,46,40,13,18,3,253,13,38,26,16,71,50,10,28,38,292,523,870,728,516,1124,1063,249,623,90,5792
309091264,24,20,19,6,32,22,6,13,0,146,6,24,5,8,27,28,4,12,22,147,282,523,396,274,642,555,133,303,57,3162
309091265,24,25,26,10,27,42,7,12,4,175,10,35,23,14,34,31,4,19,41,220,429,724,520,385,860,847,202,436,92,4495
309091540,61,58,46,18,61,48,9,19,10,327,32,52,52,21,82,61,9,28,81,419,888,1437,1158,748,1818,1247,300,647,179,8432
309091541,64,64,57,21,65,57,14,25,3,357,31,56,49,22,81,77,19,23,100,458,860,1483,1172,701,1729,1479,359,811,213,8809
309101267,27,38,15,7,35,19,6,9,0,169,13,45,19,24,41,43,17,36,35,263,368,775,534,420,785,796,203,560,75,4521
309101268,19,16,13,5,15,10,0,12,0,84,9,13,20,8,15,18,3,21,25,127,221,356,321,179,398,452,120,369,37,2445
309101269,14,9,7,5,10,5,0,7,0,58,3,16,18,6,4,24,3,14,18,108,147,297,244,159,292,316,78,259,49,1849
309101561,42,37,30,11,38,24,0,21,4,219,23,51,38,19,46,59,6,39,68,345,606,911,858,508,960,963,239,645,145,5829
309101562,47,52,32,15,39,40,8,16,3,259,26,37,61,21,60,55,18,22,72,377,691,1120,1067,562,1248,1057,240,636,159,6776
310011271,19,11,19,10,14,27,5,3,0,103,5,16,15,6,33,18,6,9,18,120,180,255,260,155,561,453,106,199,43,2212
310011272,44,31,33,16,45,32,6,8,4,224,8,27,21,14,63,33,3,16,40,228,236,451,384,254,858,571,171,275,87,3281
310011274,103,126,87,37,72,49,17,19,7,517,30,70,65,51,125,75,11,29,132,593,503,974,908,522,1705,1079,282,514,233,6724
310011275,41,20,20,12,22,35,11,13,5,170,11,16,12,11,43,50,8,9,19,176,429,503,431,318,1058,987,260,459,47,4478
310011276,4,9,7,6,15,10,0,0,0,48,14,13,10,13,20,16,4,8,7,103,66,135,105,62,255,161,35,76,18,925
310011563,45,30,29,17,52,27,14,10,4,228,10,22,14,11,73,47,4,23,43,253,272,491,461,307,1150,819,205,375,95,4178
310011564,73,72,64,32,116,95,27,31,0,515,24,43,31,27,158,101,25,34,96,534,825,1399,1221,823,2933,2263,591,1080,179,11318
310021277,29,27,26,14,40,36,15,42,4,232,22,25,19,16,49,52,10,38,68,297,460,789,608,420,983,959,331,1007,163,5731
310021278,11,12,7,0,9,9,3,8,0,59,11,13,8,5,4,16,0,12,21,98,174,288,216,161,278,302,91,309,52,1875
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,56,46,17,24,75,60,19,35,3,337,29,45,31,35,76,63,26,41,59,405,672,1155,898,663,1776,1520,507,1305,162,8662
310021281,35,28,9,15,51,23,6,32,0,206,12,29,14,5,72,61,21,41,52,312,479,716,565,423,1230,1025,349,888,134,5803
310021282,36,33,18,13,56,57,24,51,5,279,13,35,19,9,63,41,19,43,56,305,471,741,561,412,1320,1177,354,872,136,6043
310031283,40,33,25,13,45,31,13,20,4,223,9,16,14,9,72,37,16,25,48,240,415,644,509,365,1267,988,339,544,92,5160
310031284,23,24,8,17,40,37,7,12,0,170,8,20,7,15,63,39,9,18,50,225,323,467,451,325,1069,752,207,374,91,4056
310031285,18,7,15,13,35,21,14,17,5,138,6,11,10,5,26,16,5,25,24,129,264,425,322,228,805,631,222,330,46,3279
310031286,23,14,12,4,20,11,0,9,0,91,9,14,7,7,31,22,11,9,23,135,247,368,293,205,672,490,153,328,50,2805
310031287,46,39,25,18,84,42,13,30,0,292,20,34,17,13,81,71,24,34,80,367,583,933,720,588,1866,1377,433,788,170,7459
310031288,12,10,14,7,16,15,6,14,0,103,8,4,9,11,25,14,3,13,12,93,204,327,248,174,536,496,157,311,34,2476
310031289,26,14,18,11,28,19,10,9,0,130,7,14,12,5,35,20,6,24,20,146,284,447,333,247,802,727,237,480,39,3584
310031290,22,22,14,10,18,21,7,19,0,129,11,10,3,5,17,22,3,12,18,105,286,454,351,234,607,667,223,423,31,3278
310031291,13,20,21,10,31,13,11,9,4,119,10,13,14,5,38,45,7,13,31,169,263,392,330,236,781,534,182,256,72,3041
310031292,21,13,17,11,23,15,3,17,0,114,11,18,6,5,26,22,15,17,18,126,224,329,260,201,655,506,157,287,41,2653
310031293,42,32,24,14,69,59,9,25,0,277,13,13,14,12,51,71,14,35,60,288,518,853,670,491,1658,1358,385,765,110,6820
310031294,45,29,36,22,62,48,16,28,3,292,10,16,14,12,60,66,19,35,58,288,551,651,644,520,1769,1553,441,785,124,7037
310031295,6,5,0,0,15,10,0,3,0,35,8,9,9,7,14,14,0,6,14,67,76,111,88,62,240,153,44,79,37,880
310041297,31,23,22,9,39,50,10,17,0,194,16,24,18,14,57,53,11,21,47,259,346,486,432,315,1056,933,270,491,86,4422
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
310041299,30,20,13,14,48,48,12,17,4,202,13,34,25,18,74,66,19,27,46,318,366,663,560,421,1366,1029,269,533,98,5311
310041300,31,26,24,14,59,16,9,22,4,205,15,35,24,17,73,65,12,19,69,333,253,496,413,316,1095,746,197,373,120,4011
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,54,53,28,25,88,86,29,27,9,408,34,71,37,44,179,105,23,47,166,705,687,1181,1020,803,2610,1832,554,947,319,9956
310041303,21,19,14,13,33,28,5,23,5,157,12,12,13,8,50,39,13,13,21,181,300,408,331,304,980,780,220,430,50,3805
310041304,47,66,40,40,98,78,19,35,0,423,17,32,28,28,153,143,33,53,87,569,816,1196,1139,908,3318,2719,706,1257,197,12260
310041565,29,14,20,10,38,25,10,15,0,169,4,13,15,12,30,40,10,23,27,170,319,508,497,384,1154,1101,312,655,45,4974
310041566,25,22,16,11,46,40,10,18,3,188,10,13,21,10,54,49,8,23,55,237,306,472,436,314,1142,905,224,427,88,4312
311011305,34,25,19,15,45,43,16,23,6,232,31,41,21,25,53,54,19,47,88,384,410,780,594,447,1059,956,366,913,180,5700
311021306,19,23,10,4,30,28,11,12,5,128,8,19,17,13,55,41,11,12,44,211,214,388,375,251,860,650,188,307,83,3321
311021307,23,15,20,14,47,36,16,11,3,200,17,36,26,16,54,52,10,24,68,303,357,595,552,362,1099,812,217,436,123,4555
311021308,25,23,19,12,55,42,9,19,3,213,14,17,24,13,83,43,12,16,46,274,355,499,496,330,1244,850,250,471,111,4596
311021309,13,17,6,0,17,24,3,4,0,97,6,21,11,7,30,32,12,19,20,159,201,319,271,210,585,483,177,283,46,2579
311021310,37,16,14,12,44,42,13,28,3,211,8,14,16,6,47,55,14,22,35,213,380,549,425,364,1104,1024,303,572,73,4782
311031311,49,40,45,26,97,100,38,28,8,430,28,50,48,32,129,100,18,44,118,566,516,962,900,716,2113,1616,443,876,227,8365
311031312,22,8,15,7,33,26,3,9,5,133,7,14,12,11,59,47,13,12,27,205,203,353,382,289,876,649,176,284,65,3274
311031313,14,25,24,7,43,26,7,22,0,179,11,18,23,17,70,54,8,24,51,263,246,449,414,313,1037,785,229,430,83,3982
311031314,26,14,11,17,59,37,13,10,3,188,6,36,16,17,110,67,19,22,66,359,289,533,510,401,1296,848,261,435,141,4718
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,21,26,23,14,38,55,16,28,3,215,14,18,24,11,46,59,11,18,39,235,282,509,477,323,1038,863,226,517,88,4322
311031317,29,31,32,16,62,40,15,10,5,230,14,36,41,29,116,82,11,36,84,445,337,750,641,503,1632,986,249,492,177,5773
311031318,13,10,4,8,24,28,0,25,0,123,7,10,3,3,36,25,11,12,20,137,121,293,218,173,446,494,147,366,33,2297
311031319,47,46,31,22,89,58,21,35,3,348,29,35,30,18,97,83,20,38,50,399,556,936,918,610,1950,1489,507,839,134,7951
311041322,22,24,19,19,33,40,12,26,7,205,7,33,18,7,34,56,7,30,32,231,316,544,377,296,811,866,242,648,76,4169
311041567,20,19,13,7,31,26,13,17,0,153,0,13,10,6,39,26,14,17,28,158,199,360,285,224,680,629,232,437,70,3102
311041568,35,30,20,18,57,58,12,47,4,275,19,18,22,17,71,66,17,42,37,307,351,541,497,364,1267,1147,317,807,77,5373
311041569,19,28,14,10,34,38,19,25,0,180,12,23,20,9,39,48,12,16,40,219,256,459,373,257,810,796,230,499,84,3757
311041570,58,65,39,25,103,84,33,64,3,478,15,43,39,26,77,89,35,60,89,472,581,1054,898,682,1802,1775,565,1385,169,8908
311041571,34,24,13,11,50,27,10,15,4,190,13,27,17,19,62,61,4,18,50,274,321,489,448,324,1083,904,237,464,96,4359
311051323,23,23,18,15,54,47,13,20,4,208,13,25,27,9,79,38,4,23,53,286,343,536,485,376,1232,910,280,435,110,4712
311051324,32,15,18,16,33,31,7,27,0,178,6,24,14,16,41,37,4,39,24,201,327,640,484,353,978,930,293,732,48,4778
311051325,41,36,32,10,56,44,5,31,0,259,11,25,17,10,73,60,16,27,59,294,415,749,565,454,1377,1103,320,691,117,5799
311051326,29,22,21,16,45,37,14,13,0,189,11,18,23,18,84,49,9,19,69,298,335,624,488,377,1189,813,206,374,122,4526
311051327,53,36,21,22,60,55,10,42,0,306,11,26,21,9,51,71,14,29,28,271,465,824,625,489,1463,1364,410,796,57,6496
311051328,15,13,15,10,40,32,5,15,5,149,11,15,13,17,45,34,7,10,32,183,188,347,319,256,738,507,126,261,67,2810
311061329,25,26,8,12,29,39,8,19,0,152,6,10,15,12,26,38,4,14,25,147,238,430,400,285,753,762,212,405,51,3532
311061330,8,22,15,11,42,23,9,8,4,143,17,28,31,19,71,42,3,11,62,290,204,470,386,292,820,569,148,242,130,3269
311061331,7,6,8,3,17,23,3,9,0,82,4,12,14,15,37,29,7,6,47,169,107,266,222,149,471,295,70,122,75,1778
311061332,50,44,30,16,63,65,24,37,3,338,17,33,27,15,60,63,18,35,55,313,565,985,878,611,1760,1569,472,764,113,7725
311061333,21,27,11,9,43,40,6,13,8,174,14,32,29,16,52,57,12,20,66,299,287,524,449,340,1037,741,187,341,116,4024
311061334,27,26,21,17,48,38,8,19,0,216,14,20,23,10,50,42,10,19,34,219,341,617,529,380,1116,1007,249,493,70,4812
311061335,10,11,19,12,37,24,3,9,5,125,7,19,19,9,35,37,3,12,26,160,213,427,402,245,862,678,175,276,48,3326
311061336,12,19,22,13,30,36,11,20,0,162,12,28,25,20,95,56,14,14,74,335,242,558,451,351,981,703,203,293,129,3918
312011337,0,20,17,10,15,27,9,17,3,128,9,19,22,6,53,28,5,31,43,226,176,493,471,337,809,740,267,867,135,4287
312011338,6,19,8,0,9,13,11,28,0,101,7,10,4,5,6,9,7,26,30,107,233,334,290,140,319,534,283,1647,118,3890
312011339,4,21,9,4,7,20,4,10,5,76,3,5,0,0,7,9,0,12,10,52,103,204,133,93,179,286,111,841,50,2005
312011340,0,15,6,4,14,5,4,7,0,49,7,7,5,3,12,10,0,12,16,75,61,165,157,98,188,220,93,611,35,1615
312011341,7,21,9,8,26,36,16,30,0,152,4,15,11,9,9,23,5,35,44,147,253,455,327,196,499,702,459,1750,91,4731
312021342,13,34,27,28,94,72,49,76,0,384,11,19,17,23,73,54,21,42,63,339,337,884,712,553,1616,1330,561,1409,140,7547
312021343,0,10,6,3,21,10,5,8,0,61,0,0,9,5,11,8,11,3,12,60,78,198,172,140,379,358,142,340,18,1832
312021344,6,32,27,28,93,82,24,56,4,350,10,25,20,9,40,61,14,37,43,257,307,770,731,515,1299,1264,494,1485,113,6971
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,11
312021346,0,13,9,6,25,19,7,15,0,91,3,11,6,5,17,9,5,13,16,87,67,187,170,130,404,370,132,344,40,1842
312021347,0,0,0,0,6,0,0,3,0,17,0,0,0,0,9,0,0,0,0,20,12,41,21,16,61,60,19,87,0,322
312021348,12,31,29,17,83,51,30,61,3,314,10,33,17,15,42,35,17,41,48,246,262,796,561,419,1084,1057,477,1186,92,5937
312021349,3,16,11,15,44,32,10,38,0,170,0,12,6,10,26,22,6,24,37,148,105,333,256,255,646,494,183,545,88,2907
312021350,7,21,19,13,31,33,13,28,7,163,0,11,6,7,28,21,11,20,22,128,138,318,306,201,562,601,223,636,55,3045
312021351,3,22,14,7,38,35,26,38,6,190,6,19,14,15,38,25,7,30,46,208,220,448,391,272,638,663,282,1057,111,4093
312021352,13,32,18,4,60,44,23,53,0,241,13,29,15,12,40,56,14,38,61,274,274,590,489,358,851,952,376,1258,142,5281
312021353,9,21,14,9,26,46,11,34,0,169,6,22,17,11,36,32,17,31,55,221,209,442,392,253,511,635,237,1024,123,3818
312021354,5,18,15,7,28,34,11,27,0,138,4,13,13,3,19,24,5,13,25,108,144,421,317,221,562,525,209,631,46,3079
312021355,7,5,6,3,17,13,7,8,0,63,3,8,3,5,14,13,6,10,15,86,62,202,172,139,305,274,108,274,32,1571
312021356,7,8,24,11,54,35,25,27,0,204,0,14,13,15,21,20,8,21,33,149,144,394,354,283,672,613,246,560,77,3344
312021357,10,41,23,22,42,45,14,61,0,254,5,18,11,10,26,47,12,32,22,185,206,528,409,291,747,714,307,1035,74,4299
312021358,6,23,15,5,35,30,23,30,3,162,0,9,9,6,20,28,10,22,16,124,127,342,297,243,612,613,215,583,38,3067
312031359,13,47,46,27,57,54,16,30,0,296,5,39,21,17,47,46,15,35,62,292,369,951,880,697,1840,1413,453,1228,138,7967
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,8,34,29,11,36,38,12,30,3,204,5,16,22,5,38,34,3,15,50,199,213,525,471,304,693,720,270,806,101,4096
313011362,54,45,20,13,41,42,13,27,0,260,25,35,19,16,69,57,13,44,57,354,564,840,704,455,1215,944,304,819,126,5973
313011363,46,38,23,16,47,41,15,20,3,249,23,46,25,17,44,39,8,33,59,280,628,1003,730,518,1115,925,276,717,132,6047
313021364,23,16,21,8,36,35,14,22,0,170,7,13,18,8,33,37,12,25,15,164,249,403,336,271,755,721,210,496,52,3488
313021366,69,38,15,20,73,66,21,35,0,333,27,56,41,34,106,90,24,35,104,507,707,1212,1136,878,2120,1496,433,810,197,8996
313021367,17,4,8,5,23,22,6,4,4,92,9,3,10,3,18,21,9,4,21,94,160,268,246,163,429,420,125,322,53,2192
313021368,35,28,21,4,46,42,10,11,4,204,11,13,21,12,55,47,8,22,47,241,390,615,561,425,1247,886,264,482,95,4957
313021369,16,13,6,4,18,24,8,8,0,94,8,18,11,8,15,21,3,13,21,110,161,285,225,158,391,388,124,334,34,2102
313021572,48,35,28,20,54,48,10,24,0,279,16,39,29,20,67,54,10,35,82,356,543,999,872,656,1539,1222,343,737,181,7095
313021573,29,18,21,12,52,52,10,28,6,223,9,32,15,22,51,38,17,23,55,263,397,633,556,389,1054,821,251,526,109,4742
313031370,17,10,4,5,9,8,6,14,3,77,5,12,9,9,22,21,5,20,38,146,150,370,263,209,540,381,162,414,82,2571
313031371,19,15,8,5,18,30,6,16,6,130,20,19,12,8,23,36,10,26,37,190,315,432,386,271,586,595,191,558,86,3425
313041372,49,45,38,25,75,66,17,30,6,349,19,34,23,21,84,88,23,53,71,417,616,1050,826,676,1854,1518,454,898,145,8031
313041373,62,58,43,20,81,90,20,33,5,413,18,41,36,20,103,85,23,43,109,469,635,1217,943,738,2001,1644,423,919,199,8740
313041374,21,16,21,3,24,22,14,12,3,143,6,16,9,13,26,31,7,16,29,155,210,407,347,219,600,570,166,416,48,2996
313041375,83,44,37,30,78,89,25,42,4,453,26,36,26,24,88,100,29,63,73,458,846,1427,1125,782,2413,2152,610,1261,147,10762
313041376,14,9,3,5,12,17,3,15,0,79,7,8,0,4,22,13,0,7,12,87,135,235,159,120,331,349,99,229,35,1689
313051377,26,27,14,11,24,26,8,11,0,151,6,12,23,11,35,31,0,13,21,167,344,507,402,302,798,730,206,453,65,3793
313051378,35,34,24,18,41,35,9,7,0,202,13,28,19,7,41,66,19,24,23,241,456,690,597,450,1040,969,276,583,55,5113
313051379,28,30,8,6,28,29,9,20,3,172,11,24,16,9,44,45,6,21,37,206,335,570,450,320,902,770,196,445,75,4058
313051380,55,50,29,15,48,56,17,26,5,302,18,35,28,19,83,75,17,27,58,355,605,978,778,569,1650,1278,360,664,125,7003
313051574,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,30,62,13,4,10,25,4,11,5,158
313051575,41,38,25,24,48,44,12,36,3,267,22,32,22,15,40,68,19,39,40,286,536,973,718,577,1329,1432,403,959,96,7022
314011382,69,56,42,22,67,63,23,44,3,383,9,27,30,16,56,65,16,39,46,302,655,1278,939,595,1748,1819,600,1056,95,8785
314011383,67,49,42,27,90,94,46,51,4,467,18,35,20,21,88,99,26,40,41,388,802,1326,1101,763,2377,2341,696,1343,94,10842
314011384,26,28,12,13,36,58,8,32,4,223,8,25,24,9,45,40,7,20,29,204,395,638,456,304,845,940,275,677,70,4602
314011385,33,21,23,15,34,27,12,25,0,201,13,7,15,4,22,41,10,21,11,136,362,603,475,304,779,992,285,597,38,4429
314011386,76,50,45,38,88,84,19,53,7,465,17,41,49,11,72,106,22,69,48,426,1109,1623,1407,1013,2727,2893,849,1554,112,13300
314011387,28,44,20,12,31,31,6,27,0,206,17,36,31,13,33,51,0,36,26,248,477,912,729,468,946,1276,395,966,63,6233
314021389,85,41,48,33,119,83,32,54,4,498,15,48,20,20,138,99,19,50,78,494,913,1359,1197,952,2954,2441,693,1233,178,11923
314021576,21,13,7,8,28,18,7,16,0,115,8,15,8,6,27,32,7,18,17,127,202,333,300,211,696,551,157,269,36,2744
314021577,67,45,33,26,107,90,26,34,6,434,23,39,43,25,117,79,27,39,90,472,806,1233,1119,821,2477,1864,554,909,186,9972
