SA2_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
403041079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,6,0,15,0,21,0,4,0,0,0,3,0,15,5,116,0,141,0,3,0,0,0,16,0,19,4,52,0,91,0,9,0,3,0,17,0,8,5,21,0,62,5,4,0,9,0,11,0,4,5,20,0,62,8,6,0,13,3,6,0,3,0,3,0,43,13,3,0,20,0,3,0,0,0,0,0,47,46,4,3,20,12,8,0,0,0,5,0,99,20,0,0,4,0,4,0,0,0,0,0,33,3,4,0,4,0,4,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,9,8,0,0,3,0,0,0,0
403041080,0,0,0,0,0,0,0,0,0,22,0,21,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,5,0,0,0,0,0,0,0,0,0,30,0,34,0,0,0,0,0,0,0,4,0,18,0,27,0,9,0,0,0,0,0,7,3,191,5,210,0,7,0,4,0,7,6,23,0,141,0,183,0,6,0,0,0,16,4,15,4,140,3,192,6,15,0,17,0,19,0,17,0,111,3,198,8,8,0,19,0,19,0,15,0,36,0,106,13,5,0,25,5,13,3,3,0,26,0,94,76,20,0,69,3,24,0,8,5,21,0,230,80,10,0,47,7,3,6,0,0,7,0,155,47,5,0,33,0,8,3,0,0,5,0,101,43,4,0,10,0,0,5,0,0,5,0,59,30,0,0,17,0,10,0,0
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041083,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,29,0,0,0,0,0,0,0,4,0,12,0,12,0,4,0,0,0,7,0,6,0,97,0,118,5,0,0,3,0,3,0,8,0,68,0,90,0,0,0,3,0,6,0,21,7,73,0,118,3,6,0,11,0,5,3,6,3,55,0,100,3,5,0,7,3,7,0,7,0,19,0,45,5,6,0,22,0,3,0,0,0,12,0,55,48,7,0,31,3,13,0,4,0,14,0,117,36,10,0,28,3,5,0,5,0,7,0,93,33,6,0,17,5,6,0,0,0,5,0,73,7,0,0,8,3,0,3,0,0,0,0,23,20,8,0,9,0,7,0,0
403041084,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,36,0,38,0,0,0,0,0,0,0,6,0,25,0,40,0,0,0,0,0,0,0,14,3,213,4,238,0,9,0,3,0,13,0,24,4,117,0,169,3,5,0,6,0,27,0,20,3,94,0,161,9,13,0,36,0,22,4,17,0,80,0,171,8,6,0,24,5,19,5,7,0,14,0,86,19,11,0,39,0,14,0,3,0,8,0,94,83,9,0,65,3,20,0,0,0,17,0,205,46,3,0,42,3,10,0,0,0,4,0,115,32,3,0,12,0,0,0,0,0,0,0,51,10,0,0,3,0,0,0,0,0,0,0,15,11,0,0,4,4,0,0,0
403041085,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,25,0,27,0,0,0,0,0,0,0,4,0,22,0,29,0,0,0,0,0,4,0,16,0,161,0,182,0,4,0,0,0,10,0,20,5,87,0,132,0,8,0,11,0,23,0,15,4,54,0,119,5,14,0,22,3,25,5,9,6,53,0,131,7,6,0,15,0,13,0,8,0,6,0,56,12,8,0,20,0,10,0,0,0,3,0,55,75,6,0,43,7,15,0,4,0,3,0,155,22,0,0,29,5,5,0,3,0,4,0,68,24,0,0,0,0,0,0,3,0,0,0,37,11,0,0,3,0,0,0,0,0,0,0,18,6,0,0,6,0,0,0,0
403041086,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,4,0,8,0,7,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,0,33,0,0,0,0,0,0,0,9,0,22,0,25,0,3,0,0,0,0,0,9,5,162,4,183,0,0,0,5,0,10,0,17,0,87,0,122,0,7,0,3,0,13,0,10,0,60,0,101,0,12,0,18,0,14,4,5,0,59,0,115,4,7,0,15,3,14,0,4,6,9,0,66,13,3,0,19,5,19,0,4,0,13,0,79,84,6,0,62,5,15,0,0,0,3,0,185,53,4,0,21,6,9,0,0,0,4,0,94,27,0,0,8,3,0,0,0,0,4,0,40,9,0,0,4,0,3,0,0,0,0,0,18,10,0,0,5,0,0,0,0
403041088,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,3,0,38,0,51,0,4,0,0,0,0,0,13,0,25,0,45,3,4,0,3,0,3,0,10,0,39,0,58,0,3,0,4,0,5,0,10,0,28,0,53,4,0,0,5,0,4,0,3,0,9,0,21,0,0,0,6,0,4,0,0,0,13,0,25,7,5,0,16,0,11,0,9,0,8,0,56,11,3,0,11,0,4,0,3,0,6,0,46,12,0,0,9,0,4,0,0,0,0,0,29,9,4,0,5,0,0,0,0,0,0,0,18,18,5,0,9,0,6,0,3
403041089,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,28,0,31,0,0,0,0,0,0,0,6,0,11,0,12,0,3,0,0,0,0,0,7,0,166,0,180,0,0,0,7,0,4,0,19,0,92,0,122,0,7,0,6,0,11,0,12,3,81,0,117,9,11,5,8,0,28,3,15,0,71,0,135,10,7,0,20,0,15,0,10,0,23,0,88,16,5,0,25,5,13,0,4,0,17,0,91,64,6,0,52,6,10,3,3,3,10,0,155,56,7,0,33,4,6,3,0,0,5,0,126,28,0,0,27,0,6,3,0,0,0,0,65,15,0,0,8,0,0,0,0,0,4,0,31,20,0,0,8,0,3,0,0
403041177,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,11,0,16,0,30,0,3,0,0,0,3,0,11,0,163,0,184,0,7,0,3,0,3,0,15,0,115,0,145,0,10,0,6,0,21,0,10,6,90,0,143,10,11,0,33,0,22,0,22,0,61,0,154,6,7,0,26,0,11,0,5,3,14,0,83,16,8,0,32,4,23,0,6,3,18,0,114,88,3,0,60,11,31,3,3,6,19,0,221,74,10,0,43,9,8,0,0,4,10,0,149,44,0,0,11,0,3,3,4,0,5,0,71,22,0,0,9,0,0,0,0,0,0,0,37,30,0,0,7,9,5,0,0
403041178,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,4,0,7,0,14,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,24,0,23,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,13,0,116,3,146,0,0,0,0,0,8,0,18,0,80,0,112,4,3,0,8,0,22,0,13,0,55,0,104,4,10,0,21,0,8,0,15,3,41,0,111,6,3,0,11,0,9,0,7,0,15,0,57,17,4,0,22,4,17,3,9,0,10,0,88,56,7,0,44,8,20,5,9,5,17,0,158,46,4,0,37,8,5,3,4,0,0,0,105,44,0,0,15,0,0,0,0,0,3,0,71,17,3,0,4,0,0,0,0,0,0,0,25,14,0,4,11,0,3,0,0
404011090,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,12,0,18,0,3,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,3,0,47,0,56,0,7,0,0,0,3,0,7,0,33,0,47,5,3,0,3,0,10,0,13,0,28,0,69,7,15,0,11,0,9,0,10,0,22,0,75,3,3,0,22,0,18,0,7,0,11,0,62,14,3,0,18,3,6,0,7,0,4,0,52,58,13,0,35,3,9,0,4,4,6,0,135,55,3,0,24,0,5,0,0,0,0,0,99,48,0,0,15,3,5,0,6,0,0,0,75,38,0,0,8,0,0,0,0,0,0,0,46,43,0,0,7,0,0,0,0
404011091,0,0,0,0,0,0,0,0,0,30,0,29,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,0,7,0,10,0,0,0,0,0,0,0,0,0,6,0,5,0,6,0,0,0,5,0,0,0,42,0,52,0,0,0,0,0,0,0,4,0,22,0,29,0,4,0,0,0,0,0,10,4,182,3,207,0,4,0,5,0,10,0,18,0,112,0,146,5,8,0,9,0,18,0,25,0,83,0,148,6,13,0,20,0,23,0,15,3,74,0,156,5,6,0,22,0,15,5,6,0,19,0,84,17,5,0,30,4,17,0,3,0,25,0,95,79,16,0,70,5,10,6,6,0,20,0,211,73,3,3,31,4,6,0,0,0,13,0,129,69,0,0,28,5,8,0,3,5,5,0,124,48,0,0,11,5,0,0,0,0,6,0,69,72,4,0,11,6,8,0,0
404011092,0,0,0,0,0,0,0,0,0,24,0,23,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,3,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,33,0,41,0,0,0,0,0,0,0,5,0,21,0,30,0,3,0,0,0,0,0,14,0,178,0,193,0,5,0,0,0,11,0,15,0,93,0,136,0,12,0,10,0,8,0,20,0,99,0,149,0,16,0,17,0,8,0,14,0,96,0,152,0,7,0,13,0,14,0,18,0,42,0,95,9,10,0,19,0,11,0,13,0,21,0,86,43,12,0,37,0,23,0,10,4,32,0,165,46,8,0,37,0,11,4,10,0,18,0,128,41,7,0,32,0,17,4,0,0,16,0,116,34,5,0,18,0,3,3,3,0,0,0,68,116,3,0,37,11,28,7,6
404011093,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,4,0,9,0,12,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,6,0,34,0,46,0,0,0,0,0,6,0,13,4,23,0,40,0,6,0,0,0,3,0,15,0,160,0,184,0,8,0,6,0,14,0,15,0,88,0,129,0,19,3,14,0,16,0,18,5,46,0,121,9,18,0,19,4,29,0,13,0,44,0,146,9,7,0,41,0,22,0,10,0,4,0,105,26,13,0,26,0,21,0,11,4,11,0,111,104,14,3,94,13,36,0,12,0,7,3,298,125,9,5,61,4,12,0,10,0,8,0,229,104,5,3,36,4,11,0,0,0,3,0,164,85,6,0,25,0,9,0,0,0,0,0,126,136,5,3,27,7,9,0,0
404011094,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,3,0,10,0,16,0,0,0,0,0,0,0,7,4,74,0,86,0,0,0,0,0,7,0,10,0,33,0,47,0,0,0,6,0,7,0,7,0,18,0,38,3,4,0,5,0,4,0,3,0,14,0,35,3,0,0,10,0,7,0,0,0,5,0,34,14,4,0,12,0,6,4,4,0,4,0,47,37,6,0,17,0,14,0,0,0,0,0,80,49,5,0,22,5,0,6,5,0,4,0,93,28,0,0,14,0,4,0,0,0,0,0,42,13,0,0,4,0,0,0,0,0,0,0,22,14,0,0,7,0,3,0,4
404011095,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,5,0,39,0,43,0,0,0,0,0,0,0,8,0,10,0,26,0,3,0,0,0,0,0,15,0,207,4,228,0,4,0,0,0,5,0,25,5,140,4,181,0,7,0,8,0,21,0,24,0,108,0,169,8,11,0,24,0,15,3,16,3,100,0,184,0,3,0,17,4,13,0,6,0,30,0,84,19,0,0,35,0,19,0,7,0,33,0,125,86,16,0,65,0,29,0,4,0,27,0,246,78,8,0,43,6,9,6,8,0,18,0,167,70,4,0,30,5,10,3,0,0,9,0,126,54,3,0,17,4,5,0,0,0,5,0,79,76,4,0,20,4,17,0,6
404011096,0,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,4,0,48,0,53,0,3,0,0,0,0,0,7,0,27,0,38,0,5,0,0,0,3,0,11,0,200,7,231,5,8,0,0,0,8,0,20,5,144,0,186,0,5,3,0,0,14,0,24,3,180,4,227,10,18,0,14,0,15,0,13,4,139,0,211,0,3,0,18,0,8,0,23,4,62,0,118,15,5,0,27,0,18,0,10,0,45,0,135,57,11,5,40,0,22,0,20,5,52,0,217,62,11,0,43,3,25,3,7,0,31,0,191,40,4,0,32,3,9,4,3,0,17,0,107,32,3,0,14,0,0,0,0,0,10,0,60,80,13,0,41,6,17,5,12
404011097,0,0,0,0,0,0,0,0,0,31,0,37,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,8,0,35,0,38,0,0,0,0,0,0,0,9,0,19,0,29,0,7,0,0,0,7,0,20,0,170,3,204,0,10,0,7,0,5,0,15,0,74,0,114,0,17,0,12,0,24,4,17,0,42,4,119,14,24,0,26,3,18,0,8,0,36,0,143,11,9,0,27,3,12,4,9,3,7,0,83,16,9,0,39,0,15,0,3,0,14,0,93,123,18,0,71,10,27,0,8,0,15,0,270,87,8,0,42,8,9,5,5,0,4,0,170,78,3,0,18,0,11,0,0,0,4,0,112,55,0,0,8,0,0,0,0,0,0,0,62,62,5,0,14,4,7,0,0
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,31,0,33,0,0,0,0,0,0,0,5,0,22,0,37,0,3,0,0,0,5,0,14,0,128,0,152,0,9,0,0,0,6,0,18,0,60,0,95,3,15,0,13,0,13,0,24,3,73,0,138,9,13,0,24,0,26,0,15,0,60,0,156,4,8,0,27,0,17,4,13,5,21,0,95,18,10,0,16,0,13,0,0,4,21,0,85,73,9,3,69,7,38,6,10,5,20,0,237,94,9,0,52,4,15,3,6,0,7,0,190,79,4,0,32,7,13,0,4,0,0,0,140,53,5,0,12,4,5,0,0,0,0,0,78,99,3,0,27,3,22,0,0
404021100,0,0,0,0,0,0,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,3,0,9,0,6,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,46,0,44,0,0,0,0,0,0,0,7,0,19,0,29,0,4,0,0,0,5,0,14,0,196,0,221,0,5,0,6,0,3,0,15,0,121,4,156,0,8,0,3,0,30,0,22,0,100,0,178,10,7,0,11,0,22,4,19,4,73,0,159,5,4,0,24,4,23,0,11,0,24,0,95,13,6,0,14,0,14,3,10,0,28,0,85,84,11,0,51,9,40,0,12,3,19,0,230,70,3,0,40,9,9,4,4,0,12,3,158,72,5,0,25,0,7,0,3,0,0,0,116,36,0,0,9,0,5,0,0,0,6,0,63,60,5,0,18,4,9,0,3
404021101,0,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,23,0,31,0,0,0,0,0,0,0,4,0,19,0,24,0,3,0,0,0,3,0,8,0,113,4,138,0,4,0,4,0,15,0,14,0,41,0,75,0,10,0,7,0,19,0,10,3,34,0,79,3,8,0,25,0,15,0,0,8,30,0,100,11,10,0,16,0,17,0,0,0,12,0,64,13,3,0,18,0,8,0,6,5,9,0,62,54,7,0,49,0,22,0,3,0,4,0,153,62,3,0,34,4,12,0,0,0,0,0,119,37,0,0,19,4,0,3,0,0,3,0,68,19,0,0,8,3,0,0,0,0,0,0,27,28,0,0,10,0,4,0,0
404021102,0,0,0,0,0,0,0,0,0,45,0,50,0,0,0,0,0,0,0,6,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,9,0,5,0,0,0,0,0,9,0,43,0,49,0,0,0,0,0,0,0,13,0,21,0,35,3,8,0,0,0,9,0,14,0,202,4,237,3,11,0,3,0,11,0,19,0,55,0,104,0,13,0,8,0,16,0,12,0,38,0,90,3,21,0,30,0,16,3,8,3,27,0,120,10,15,0,35,0,22,0,3,0,6,0,92,25,7,0,39,0,7,0,4,0,9,0,94,82,13,0,47,4,15,3,6,0,13,0,182,67,3,0,30,11,0,0,4,0,0,0,121,53,7,0,14,7,3,0,0,0,0,0,81,26,0,0,5,0,0,0,0,0,0,0,43,28,3,0,11,3,0,0,0
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
