SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
111011207,0,11,0,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,17,136,8,25,20,4,0,0,0,214,0,0,0,0,0,0,0,0,0,4,0,11,4,7,16,4,0,0,0,39,8,14,4,31,26,12,6,0,0,105,12,16,28,81,55,22,3,12,0,244,0,0,0,0,11,6,0,6,0,27,0,6,0,9,14,7,0,0,0,40,0,3,0,4,0,0,0,0,0,8,4,0,0,3,4,5,0,0,0,21,56,226,50,163,156,66,6,19,6,764,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,12,38,0,3,3,4,0,0,0,53,0,0,0,0,0,0,0,0,0,4,0,10,0,8,4,0,0,0,0,26,5,0,0,0,0,0,0,0,0,4,44,190,12,37,27,6,0,4,0,328,0,0,0,0,0,0,0,0,0,4
111011208,25,126,6,16,11,4,0,0,0,180,3,42,0,0,3,0,0,0,0,60,166,1078,32,138,205,40,3,24,13,1700,0,0,0,4,0,0,0,0,0,8,34,74,10,47,73,9,0,6,0,258,54,83,39,166,153,31,6,18,3,547,62,91,104,305,339,88,16,49,5,1069,14,9,3,15,40,10,3,12,0,100,15,5,5,39,70,4,0,10,0,152,0,7,0,10,7,5,0,4,0,42,7,16,0,21,15,8,0,3,16,84,423,1910,204,777,956,199,34,118,44,4672,4,8,0,0,0,0,0,0,0,13,11,119,0,0,3,0,0,0,0,137,113,484,20,28,45,14,4,3,7,714,5,18,0,0,0,0,0,0,0,21,34,159,3,18,19,4,0,0,0,240,16,57,3,0,13,0,3,0,0,98,400,1806,110,216,256,72,35,61,31,2985,0,0,0,4,0,0,0,0,0,5
111011209,9,69,0,25,16,0,0,0,0,128,7,50,0,3,10,0,0,0,0,71,145,893,45,117,164,35,3,23,6,1431,0,4,0,0,0,0,0,0,0,3,17,68,6,50,65,10,9,9,0,236,59,90,20,181,148,31,0,9,11,548,81,77,121,364,308,111,29,48,7,1145,9,6,0,9,30,18,3,18,0,99,11,14,4,34,56,17,0,8,4,150,5,12,0,8,16,7,0,0,0,36,10,13,3,26,16,10,0,5,8,97,401,1573,213,839,867,242,47,129,35,4354,5,6,0,0,0,0,0,0,0,11,11,111,0,0,4,0,0,0,0,135,96,370,11,30,43,12,8,5,0,574,3,16,0,0,0,0,0,0,0,26,15,106,3,31,16,0,5,3,0,183,12,64,0,4,6,0,0,0,0,99,295,1455,86,167,236,57,21,52,15,2391,0,4,0,0,0,0,0,0,0,9
111011210,0,10,0,11,0,0,0,0,0,23,4,10,0,0,0,0,0,0,0,10,35,219,7,32,39,11,0,0,4,327,0,0,0,0,0,0,0,0,0,0,5,21,0,9,16,0,0,0,0,56,8,14,9,67,39,15,0,0,0,156,28,29,44,139,108,40,6,29,3,437,0,0,0,6,13,10,0,3,0,29,3,5,3,15,17,5,5,4,0,53,0,0,0,0,8,0,0,0,0,7,0,7,6,0,11,0,0,6,5,37,93,361,70,286,249,82,14,44,13,1213,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,25,23,60,0,6,12,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,7,23,0,11,0,0,0,0,0,33,3,12,0,0,0,0,0,0,0,19,61,307,12,41,49,16,0,4,4,493,0,0,0,0,0,0,0,0,0,0
111011211,5,22,0,3,0,0,0,0,0,33,0,4,0,5,4,0,0,0,0,15,24,155,3,13,22,7,0,3,3,235,3,0,0,0,0,0,0,0,0,3,3,20,0,8,6,3,0,0,0,35,9,13,3,14,11,0,0,0,0,55,11,3,17,29,32,10,0,5,0,110,0,0,0,0,9,0,0,0,0,10,3,0,0,5,6,3,0,0,0,23,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,10,73,280,23,81,101,22,6,8,10,603,0,4,0,0,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,28,24,69,0,3,8,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,3,30,0,5,0,0,0,0,0,40,3,6,0,5,4,0,0,0,0,17,64,239,20,21,31,12,3,3,3,402,3,0,0,0,0,0,0,0,0,6
111011212,7,38,0,8,5,0,0,0,0,60,4,10,0,0,0,0,0,0,0,19,70,349,12,56,50,11,0,3,4,553,0,0,0,0,0,0,0,0,0,3,18,44,4,31,35,9,0,4,3,143,31,30,8,57,63,10,0,5,3,199,34,36,60,168,127,31,10,27,6,496,5,3,0,4,19,7,0,3,0,39,10,10,0,24,27,11,0,0,0,81,0,6,0,5,5,4,0,0,0,18,6,5,0,11,13,0,0,6,8,52,190,630,86,370,353,83,12,59,28,1797,0,6,0,0,4,0,0,0,0,10,0,20,0,0,0,0,0,0,0,20,43,130,3,4,7,3,0,0,0,198,0,9,0,0,0,0,0,0,0,9,20,55,4,8,3,0,0,0,0,86,7,21,4,0,5,0,0,0,0,28,134,512,35,80,71,19,5,12,5,881,0,0,0,0,0,0,0,0,0,3
111011213,8,61,5,7,12,0,0,0,0,92,3,30,0,0,13,0,0,0,0,47,96,549,15,45,104,11,5,6,5,829,0,0,0,0,0,0,0,0,0,0,20,64,7,20,46,11,0,0,6,163,35,42,11,64,89,11,3,3,4,260,36,34,59,134,146,39,8,11,0,461,4,0,0,6,26,3,0,0,0,51,7,4,8,12,31,5,0,4,0,75,5,9,0,0,5,0,0,0,0,18,0,6,0,8,5,3,0,0,7,32,255,977,107,314,490,91,11,27,18,2279,0,12,0,0,0,0,0,0,0,8,9,78,0,0,0,0,0,0,0,85,95,231,12,9,23,0,0,0,0,377,7,5,0,0,0,0,0,0,0,17,20,84,5,11,12,0,0,0,3,129,8,35,4,4,13,4,0,0,0,65,257,920,47,59,133,28,17,12,7,1476,0,0,0,0,0,0,0,0,0,0
111011214,5,49,0,17,6,0,0,0,0,78,0,24,0,5,0,0,0,0,0,34,82,572,7,80,80,29,0,9,6,868,0,0,0,0,0,0,0,0,0,4,24,61,4,36,54,12,0,3,0,196,42,51,16,110,86,16,0,4,8,340,38,47,75,167,193,59,11,20,6,609,3,3,9,13,18,17,0,0,0,64,9,3,3,21,45,9,0,8,0,102,0,11,0,8,9,3,0,0,0,35,0,8,0,11,10,9,3,6,6,50,240,1025,122,463,520,152,25,58,28,2634,0,5,0,0,0,0,0,0,0,10,0,59,0,0,4,0,0,0,0,66,57,240,6,13,18,0,4,0,0,346,8,4,0,0,0,0,0,0,0,10,15,74,0,20,4,3,0,0,0,114,16,32,0,4,7,0,0,0,0,62,195,906,35,101,119,48,16,25,8,1453,0,6,0,0,0,0,0,0,0,7
111021215,9,16,0,12,3,0,0,0,0,40,0,12,0,0,0,0,0,0,0,16,31,249,6,27,35,16,0,6,7,392,0,0,0,0,0,0,0,0,0,4,16,21,6,26,22,0,0,0,0,90,13,26,3,71,46,9,4,0,0,183,19,31,57,178,111,47,11,31,6,493,3,3,0,8,13,11,0,4,3,60,5,0,0,14,28,8,0,0,5,63,0,4,0,0,5,0,0,0,0,11,0,9,5,3,11,5,0,0,3,35,117,447,86,354,281,106,17,46,24,1472,0,4,0,0,0,0,0,0,0,4,4,17,0,0,0,0,0,0,0,22,25,80,5,9,10,0,0,0,0,125,0,3,0,0,0,0,0,0,0,3,6,17,4,12,8,0,0,0,0,51,3,15,0,0,5,0,6,0,0,32,70,388,27,51,52,24,3,8,10,625,0,0,0,0,4,0,0,0,0,10
111021216,9,17,0,10,3,0,0,0,0,43,0,6,0,0,4,0,0,0,0,8,37,201,5,40,47,11,3,0,0,348,0,0,0,0,0,0,0,0,0,0,15,20,4,15,31,3,0,0,0,83,27,32,9,71,60,14,10,16,5,232,31,42,65,154,119,48,11,19,11,500,9,3,0,6,26,3,0,5,0,59,5,4,0,7,20,7,3,4,0,53,0,4,0,0,0,4,0,0,4,14,5,0,0,5,12,5,0,0,12,38,141,393,83,326,325,100,26,45,31,1473,0,0,0,0,0,0,0,0,0,4,7,26,0,0,5,0,0,0,0,42,23,85,4,7,8,3,0,4,5,136,4,0,0,0,0,0,0,0,0,8,7,30,0,10,3,0,0,0,0,55,4,12,0,0,3,0,0,0,0,22,60,311,20,50,55,31,8,12,8,535,0,0,0,0,3,0,0,0,0,8
111021217,8,26,0,30,0,0,0,0,0,61,4,24,0,0,5,0,0,0,0,36,77,509,18,70,89,20,0,4,4,793,0,0,0,0,0,0,0,0,0,4,23,29,6,30,34,15,0,0,0,137,39,49,14,164,94,24,3,8,0,402,80,68,102,265,257,87,13,49,6,935,15,4,10,16,28,16,0,10,0,99,5,3,8,27,40,12,0,9,0,108,0,3,4,5,6,7,0,0,0,28,6,14,0,16,10,6,3,0,10,56,287,873,168,633,574,194,22,83,31,2859,0,8,0,0,0,0,0,0,0,10,5,48,0,0,0,0,4,0,0,66,45,188,15,15,22,4,3,0,0,291,3,0,0,0,0,0,0,0,0,13,12,36,0,29,9,0,0,0,0,94,9,27,0,3,6,0,3,0,0,50,154,792,54,106,113,34,13,11,6,1290,3,0,0,0,0,0,0,0,0,3
111021218,14,27,0,15,6,0,0,3,0,68,4,18,0,3,3,0,0,0,0,27,58,438,16,61,56,14,0,5,8,651,0,0,0,0,0,0,0,0,0,5,21,39,3,30,35,3,0,6,0,146,33,43,5,112,50,22,0,15,3,293,54,79,84,230,188,60,19,45,8,765,7,0,7,14,21,10,6,4,6,79,0,3,6,27,50,13,0,8,0,107,0,12,0,8,3,0,0,0,0,25,8,14,8,13,8,4,0,8,11,72,226,829,139,519,436,133,31,102,40,2450,5,5,0,0,0,0,0,0,0,5,9,45,0,0,0,0,0,0,0,54,56,192,3,7,19,3,3,0,0,287,4,9,3,0,0,0,0,0,0,8,16,40,0,15,6,0,0,8,0,93,4,24,3,6,5,0,0,0,0,43,124,653,47,75,67,35,3,21,13,1034,0,0,0,0,0,0,0,0,0,0
111021219,7,35,0,6,4,0,0,0,0,54,0,9,0,0,0,0,0,0,0,16,63,329,9,68,78,16,4,6,4,582,0,0,0,0,0,0,0,0,0,0,14,45,3,27,38,7,0,0,0,136,33,47,12,66,75,22,0,11,4,275,38,48,58,198,140,60,12,26,4,596,5,4,4,9,20,12,0,4,0,60,5,6,4,9,30,9,0,3,0,74,0,3,0,4,3,3,0,3,0,15,4,3,0,13,13,7,0,8,3,54,198,652,105,416,410,137,21,64,20,2028,0,0,0,0,0,0,0,0,0,0,9,36,0,0,3,0,0,0,0,45,38,151,7,8,8,5,0,0,0,232,0,0,0,0,0,0,0,0,0,5,13,51,0,13,4,0,0,0,0,85,4,14,0,5,0,0,0,0,0,26,136,504,38,88,100,29,12,15,8,920,0,0,0,0,0,0,0,0,0,5
111021220,9,24,0,11,4,0,0,0,0,49,3,17,0,0,0,0,0,0,0,22,44,253,10,25,36,10,0,5,6,395,0,0,0,0,0,0,0,0,0,0,17,25,5,17,27,5,0,5,0,100,24,28,12,80,42,12,0,4,0,207,26,29,53,138,118,37,10,27,6,440,0,0,0,7,11,9,0,5,0,31,0,0,4,10,26,4,0,4,0,52,4,0,0,4,10,0,0,0,3,19,3,0,0,5,14,4,0,3,0,31,145,455,81,303,290,83,17,52,15,1442,0,3,0,0,0,0,0,0,0,5,4,18,0,0,0,0,0,0,0,25,27,81,0,5,11,0,0,0,4,138,0,3,0,0,0,0,0,0,0,3,5,39,0,11,3,0,0,0,0,63,4,20,0,4,0,0,0,0,0,32,89,385,19,43,47,15,11,13,5,633,0,0,0,0,5,0,0,0,0,5
111021221,0,20,0,11,6,0,0,0,0,33,0,7,0,0,5,0,0,0,0,14,17,150,8,15,28,5,0,4,3,229,0,0,0,0,0,0,0,0,0,4,10,11,3,12,10,0,0,5,0,48,6,19,3,68,36,11,0,5,0,152,27,33,55,152,123,48,10,29,0,476,7,0,0,14,6,7,0,9,0,36,0,4,0,5,10,12,0,3,0,39,5,3,0,0,0,0,0,0,0,9,0,11,0,0,8,4,0,4,6,37,77,294,68,283,240,84,15,47,14,1129,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,6,48,0,6,8,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,19,0,11,6,0,0,0,0,41,0,7,0,0,3,0,0,0,0,19,32,213,14,25,40,3,0,8,3,339,0,0,0,0,0,0,0,0,0,4
111031222,20,80,0,13,12,0,0,0,0,123,6,38,0,0,8,0,0,0,0,56,155,896,32,88,125,35,4,12,10,1350,4,0,0,0,0,0,0,0,0,5,28,53,9,23,50,9,0,0,0,185,57,66,15,87,96,21,7,8,4,364,41,46,84,144,177,55,5,26,0,582,5,3,3,6,24,13,0,6,0,55,10,8,7,12,22,11,3,3,0,71,0,4,0,3,12,3,0,0,0,21,4,3,3,10,12,3,0,0,7,47,380,1516,149,406,573,165,16,54,23,3290,0,13,0,0,0,0,0,0,0,18,6,124,0,0,3,0,0,0,0,139,142,397,10,14,38,9,8,3,0,623,4,16,0,0,0,3,0,0,0,24,30,114,3,13,11,0,0,0,0,182,20,53,6,4,8,0,0,0,0,92,347,1483,75,148,177,69,21,30,12,2368,0,0,0,7,0,0,0,0,0,5
111031223,3,10,0,8,3,0,0,0,0,21,0,0,0,0,4,0,0,0,0,9,15,101,10,15,24,7,0,28,4,203,0,0,0,0,0,0,0,0,0,0,7,15,0,6,5,0,0,5,0,45,18,14,7,52,21,11,0,14,0,138,24,36,49,156,101,36,8,37,7,450,3,0,6,4,14,7,0,13,0,49,0,4,3,6,7,4,0,8,0,40,0,0,0,0,0,0,0,6,0,10,0,3,0,11,4,0,0,10,6,34,75,197,69,268,196,71,10,119,17,1016,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,22,0,5,3,0,0,0,0,38,0,3,0,0,0,0,0,0,0,3,3,8,0,10,3,0,0,0,0,27,0,0,0,0,3,0,0,0,0,7,26,153,14,24,31,10,5,42,5,310,0,0,0,0,0,0,0,0,0,0
111031224,21,59,0,13,10,0,0,0,3,106,7,18,0,4,5,0,0,0,0,32,112,638,17,80,101,32,5,9,13,1008,0,0,0,0,0,0,0,0,0,0,18,29,4,28,24,6,0,8,0,117,32,27,8,60,44,7,0,14,0,210,44,45,46,119,105,41,12,19,6,437,4,7,0,12,12,10,0,0,0,40,3,5,4,5,16,7,0,3,0,47,6,5,0,3,5,0,0,0,0,21,6,10,0,0,9,6,0,0,4,33,301,1104,88,342,349,120,21,57,37,2413,0,8,0,0,0,0,0,0,0,10,11,129,0,0,4,0,0,0,0,141,103,308,14,17,31,6,3,10,7,497,3,10,0,0,0,0,0,0,0,14,31,99,0,15,11,0,0,0,3,170,19,37,0,4,7,0,0,0,0,60,263,1099,66,121,151,57,25,31,25,1830,0,0,0,0,0,0,0,0,0,3
111031225,16,86,0,15,15,0,0,0,0,129,3,55,0,4,7,0,0,0,0,72,144,914,19,106,152,33,4,13,10,1391,0,0,0,0,0,0,0,0,0,0,37,65,12,37,57,13,0,0,3,218,38,59,14,83,88,14,3,8,5,307,52,44,53,181,168,46,4,25,4,580,4,3,0,23,18,6,0,3,0,61,0,8,4,12,49,12,4,4,0,107,0,5,0,5,4,0,0,5,0,20,3,15,5,3,11,0,0,5,8,51,368,1605,116,471,596,134,21,67,37,3414,0,11,0,0,0,0,0,8,0,15,22,174,3,3,4,0,0,0,3,205,124,405,12,17,42,8,9,0,3,625,0,20,3,0,0,0,0,0,0,31,33,115,0,18,15,4,5,0,0,199,12,68,0,4,5,0,0,0,0,94,336,1542,62,140,199,55,23,32,18,2403,0,0,0,0,0,0,0,0,0,0
111031226,8,43,0,20,7,0,0,0,0,90,5,27,0,0,0,0,0,0,0,37,65,604,21,80,103,24,0,19,8,914,0,0,0,4,4,0,0,0,0,7,8,50,5,24,43,10,0,0,0,146,39,66,21,118,92,21,4,8,3,360,64,60,95,241,240,61,17,29,0,811,6,0,4,14,28,9,0,4,0,69,9,7,3,22,44,10,5,3,0,98,0,14,0,5,3,0,0,0,0,18,4,19,5,13,12,0,0,9,6,63,249,1078,156,558,596,140,24,74,31,2906,0,8,0,0,0,0,0,0,0,12,5,110,3,0,0,0,0,0,0,130,82,240,18,29,33,9,4,5,9,430,8,6,0,0,0,0,3,0,0,23,14,68,4,23,10,5,0,0,0,128,12,35,0,0,4,0,0,0,0,54,159,972,60,130,137,39,15,33,8,1555,0,0,0,4,4,0,0,0,0,7
111031227,15,52,0,21,10,0,0,0,0,103,3,43,0,0,6,0,0,0,0,59,96,725,27,114,105,28,3,17,6,1115,0,0,0,4,0,0,0,0,0,5,18,30,7,26,30,13,0,4,0,130,31,52,17,116,74,31,0,12,4,348,47,50,89,214,172,62,15,32,5,692,3,3,0,11,15,14,0,3,0,48,0,9,8,13,21,13,4,3,0,73,0,10,0,0,8,0,0,4,0,18,3,7,8,4,16,3,0,4,9,55,269,1245,163,533,484,179,30,86,31,3006,0,6,0,0,0,3,0,0,0,11,9,99,0,0,6,0,0,0,0,113,69,333,18,18,36,10,9,12,9,508,0,10,0,0,0,0,0,0,0,17,22,80,3,26,8,0,0,0,0,140,14,57,0,0,8,0,5,0,0,79,209,1143,89,169,155,51,16,39,15,1891,3,0,0,0,0,0,0,0,0,8
111031228,17,79,0,17,10,3,0,0,0,124,4,34,0,5,8,0,0,0,3,55,183,923,20,86,142,40,4,5,10,1422,0,0,0,3,0,0,0,0,0,7,26,59,6,20,36,11,0,4,4,171,51,44,18,56,62,25,0,3,3,271,27,44,34,106,115,31,4,8,3,377,3,3,0,7,14,9,0,0,0,34,8,11,0,19,32,7,0,3,0,79,0,5,0,0,8,0,0,0,0,21,4,12,0,11,16,0,0,0,12,51,437,1551,96,335,468,137,19,25,35,3103,9,10,0,0,0,0,0,0,0,15,22,174,3,4,3,0,0,0,0,202,189,433,15,11,51,10,4,5,4,712,7,20,0,0,0,0,0,0,0,25,35,116,0,20,13,0,0,0,0,193,11,52,6,3,9,4,0,0,3,76,438,1606,80,147,206,81,15,27,25,2623,0,0,0,3,0,0,0,0,0,6
111031229,23,74,0,8,14,4,0,0,0,117,11,29,0,0,5,0,0,0,0,49,164,814,33,86,173,40,3,11,4,1326,0,0,0,0,0,0,0,0,0,5,34,43,10,25,36,16,0,4,0,164,25,51,16,57,56,23,0,10,3,239,38,31,44,112,78,29,6,12,3,347,5,4,3,8,17,7,0,4,0,52,8,3,7,5,25,3,0,5,0,48,0,4,0,5,0,0,0,4,0,20,9,11,0,7,10,0,0,3,4,45,396,1479,113,335,468,125,14,58,22,3008,0,15,0,0,0,0,0,0,0,15,28,274,4,4,7,0,0,0,0,318,135,497,13,28,55,13,0,8,5,755,3,11,0,0,0,0,0,0,0,20,36,123,0,11,19,5,0,0,0,193,22,43,0,6,9,0,0,0,0,82,384,1563,94,140,241,76,24,39,15,2564,0,0,0,0,0,0,0,0,0,5
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
